episode,length,total_reward,avg_q,exploration,land,soft_land
93,133,-17.779264665267675,10.7654295,0.6257346359189644,False,False
94,82,-27.640604579221232,11.431311,0.6226215282775766,False,False
95,83,-7.776258072875592,13.737524,0.6195239087339071,False,False
96,173,-41.86415231395717,11.793648,0.6164417002327434,True,False
97,131,-20.475123704076907,12.965551,0.6133748261022323,True,False
98,87,-6.265720364670884,12.77372,0.6103232100519724,False,False
99,187,24.63944238419137,12.425199,0.6072867761711169,False,False
100,89,-91.34271046426406,12.774576,0.6042654489264846,False,False
101,156,-35.02154051101448,13.180989,0.6012591531606812,True,False
102,125,-47.96116075715925,14.283933,0.5982678140902301,False,False
103,1000,-22.769460319983,17.276545,0.5952913573037116,False,False
104,139,-32.987255059378285,17.784948,0.5923297087599121,False,False
105,160,-10.941158569314013,18.137754,0.5893827947859822,False,False
106,162,40.78943335988083,17.396412,0.5864505420756042,False,False
107,177,-24.117226495747047,16.913332,0.5835328776871684,False,False
108,144,-39.05067472354701,17.98724,0.5806297290419588,True,False
109,183,-90.5344645008789,17.67752,0.577741023922347,False,False
110,89,-1.6016409732368544,20.16325,0.5748666904699972,True,False
111,110,-16.075480871575863,19.528183,0.5720066571840768,False,False
112,121,-1.207287424259647,19.621492,0.5691608529194795,False,False
113,121,-17.568071741310092,20.562063,0.5663292068850543,True,False
114,64,-52.03337004827765,20.024115,0.5635116486418451,False,False
115,1000,-64.79601559052836,21.766033,0.5607081081013385,False,False
116,115,-96.16336120452345,22.097132,0.55791851552372,False,False
117,89,-117.1960814508468,21.70596,0.5551428015161394,False,False
118,92,-62.62430830041061,22.325497,0.5523808970309845,False,False
119,1000,18.26207804386544,24.056988,0.5496327333641637,False,False
120,115,-53.85323303039591,25.289175,0.5468982421533968,False,False
121,92,-73.55611947246528,25.676031,0.5441773553765142,False,False
122,206,-55.658684617688046,25.950428,0.5414700053497654,False,False
123,130,-65.76342545979426,26.62648,0.5387761247261348,False,False
124,148,-26.899786220639854,26.220615,0.5360956464936665,False,False
125,173,-52.90186475474735,25.245777,0.5334285039737976,False,False
126,105,-130.99160551985892,26.472027,0.5307746308196991,False,False
127,217,34.84440508882531,26.431263,0.5281339610146261,False,False
128,1000,-32.957670213728306,28.33103,0.5255064288702748,False,False
129,101,-36.633510704455304,30.2552,0.5228919690251491,False,False
130,127,15.04247949798669,30.752237,0.5202905164429344,False,False
131,213,-31.092674830218257,30.13887,0.5177020064108802,False,False
132,88,-50.11692406898149,30.11803,0.5151263745381892,False,False
133,296,-54.42819774909702,29.557377,0.5125635567544172,False,False
134,211,-16.159731438162865,30.897858,0.5100134893078779,False,False
135,90,-57.52691193675355,31.46053,0.5074761087640577,False,False
136,120,-105.91615021210512,31.554504,0.5049513520040375,False,False
137,313,-317.59513740919533,31.248005,0.5024391562229229,False,False
138,954,-86.70201125120154,32.06474,0.49993945892828157,True,False
139,235,-54.353937237315705,32.15873,0.4974521979385887,False,False
140,290,-217.18437261525264,33.46328,0.49497731138168033,False,False
141,92,3.2557816361843663,34.759483,0.4925147376932143,False,False
142,278,-131.14436537904436,33.531605,0.49006441561513864,False,False
143,1000,-55.055074269100324,35.748993,0.48762628419416787,True,True
144,1000,-19.367526720004246,37.04888,0.4852002827802666,False,False
145,1000,-63.88166258006533,39.041237,0.48278635102514095,False,False
146,133,-22.62271824529421,38.26004,0.4803844288807373,False,False
147,137,-18.788431906589878,37.864677,0.4779944565977486,False,False
148,104,17.46423940311061,38.67556,0.475616374724128,True,False
149,148,-63.49563919439013,38.49958,0.47325012410361,False,False
150,181,-6.076559225625061,40.098377,0.4708956458742389,False,False
151,127,-46.96320579795026,40.16322,0.4685528814669044,False,False
152,197,-51.98621531819358,40.29398,0.46622177260388503,False,False
153,148,-70.62810981965319,39.92274,0.4639022612973981,False,False
154,256,-47.849815166067444,39.870106,0.46159428984815737,False,False
155,229,-27.447164790394226,40.666588,0.45929780084393773,False,False
156,138,-135.32273698789606,40.19668,0.45701273715814705,False,False
157,1000,-80.4389953046123,42.627327,0.4547390419484051,False,False
158,118,-111.33155166111474,41.33582,0.4524766586551295,False,False
159,121,-68.45077702218586,41.62497,0.4502255310001289,False,False
160,100,-21.480437169409342,42.284626,0.44798560298520296,False,False
161,1000,-42.4527811905995,42.388527,0.44575681889074925,False,False
162,118,-96.5398095069578,43.13738,0.4435391232743774,False,False
163,125,-77.43921977474659,42.86427,0.44133246096952977,False,False
164,1000,-56.82499519889127,43.807045,0.43913677708410925,False,False
165,180,-77.29951188966196,44.010284,0.43695201699911373,False,False
166,152,-15.404460270626828,44.937244,0.4347781263672774,False,False
167,117,-78.2812769662148,45.563953,0.4326150511117189,False,False
168,77,-42.64225574665351,44.677948,0.43046273742459595,False,False
169,137,-71.39826036363459,46.31327,0.42832113176576714,False,False
170,146,-28.821219639012398,43.94853,0.4261901808614599,False,False
171,101,-3.6579975100137574,44.741474,0.4240698317029452,False,False
172,1000,-83.18937177293655,45.9345,0.42196003154521916,False,False
173,1000,10.581555366275865,48.113037,0.41986072790569073,True,True
174,73,-38.358763970538504,46.723274,0.4177718685628764,False,False
175,1000,-78.58511470824966,49.05774,0.4156934015551009,True,True
176,112,-35.49090260679219,49.333935,0.41362527517920494,False,False
177,102,-39.37959878738038,48.18342,0.4115674379892587,False,False
178,131,-124.84924414802552,50.24055,0.40951983879528236,False,False
179,171,-74.20880261081035,49.43818,0.40748242666197254,False,False
180,125,-66.19996079110653,50.709435,0.4054551509074354,False,False
181,175,-92.77514135067877,50.8693,0.4034379611019258,False,False
182,147,-116.98926999822169,50.6318,0.4014308070665929,False,False
183,544,-223.65168018844068,50.74707,0.39943363887223177,False,False
184,105,-20.291342062826473,51.132374,0.3974464068380416,True,False
185,1000,-126.70645511165729,52.11216,0.3954690615303897,False,False
186,1000,-30.207748007917285,53.22883,0.3935015537615818,True,True
187,1000,-4.312957368648874,54.732994,0.3915438345886387,False,False
188,93,-11.460581218485856,54.090904,0.3895958553120783,False,False
189,162,-148.14720913435684,54.826164,0.3876575674747048,False,False
190,84,-23.011473240202136,54.45719,0.38572892286040283,False,False
191,1000,-16.201006566922814,54.50186,0.38380987349293816,False,False
192,109,-21.793101443036534,54.076344,0.38190037163476437,False,False
193,1000,-107.6367556517413,57.03288,0.38000036978583523,False,False
194,1000,-24.628101690390334,57.30819,0.37810982068242316,True,True
195,1000,-42.86087093163314,56.42333,0.3762286772959435,False,False
196,86,-71.07629512656776,55.950245,0.37435689283178464,False,False
197,1000,1.3571971339112459,57.49281,0.372494420728144,True,True
198,1000,2.311375231335959,57.58976,0.37064121465486966,False,False
199,1000,-27.464116480253345,59.361736,0.3687972285123082,True,True
200,103,-58.68256551755586,60.97291,0.3669624164301574,False,False
201,154,12.678795768596459,60.118187,0.36513673276632586,False,False
202,1000,28.271843469694165,61.15027,0.3633201321057969,False,False
203,128,-41.62841189426236,59.693115,0.36151256925949943,False,False
204,1000,-30.66734626584898,61.333385,0.35971399926318354,True,True
205,71,-44.423982436074496,61.572643,0.35792437737630206,False,False
206,146,-70.18518171305492,61.077248,0.3561436590808976,False,False
207,101,-39.23494520147335,61.965893,0.3543718000804952,False,False
208,1000,69.28978749291251,63.06605,0.35260875629900024,False,False
209,1000,85.8003299866371,61.898064,0.3508544838796023,False,False
210,1000,31.824828583029383,62.04115,0.3491089391836839,True,True
211,269,-236.77154757575147,62.226036,0.34737207878973525,False,False
212,1000,-2.8966223121053476,62.918907,0.34564385949227394,True,True
213,1000,-22.796867569646558,63.119072,0.3439242383007701,False,False
214,91,-22.669699585667885,63.279022,0.3422131724385773,False,False
215,124,4.011602978882607,63.842506,0.340510619341868,False,False
216,98,-14.59036349601459,65.40031,0.33881653665857514,False,False
217,92,-43.641908788867084,65.23079,0.3371308822473385,False,False
218,192,-20.227638243754953,64.706985,0.33545361417645625,False,False
219,1000,24.880998926926637,64.911575,0.33378469072284206,True,True
220,143,13.90020257177494,64.49119,0.3321240703709872,False,False
221,1000,59.23295932286516,65.7395,0.3304717118119276,True,True
222,1000,43.66639513325848,66.523094,0.3288275739422165,False,False
223,1000,3.5248905722696176,64.55849,0.327191615862902,True,True
224,92,-41.54596724431295,64.584,0.3255637968785095,False,False
225,273,4.598725331965156,66.4929,0.3239440764960294,True,False
226,1000,39.28831563990508,66.49037,0.3223324144239099,True,True
227,1000,81.00137114008572,65.61912,0.3207287705710547,False,False
228,1000,21.13795347317979,66.84168,0.3191331050458256,False,False
229,1000,39.52642144705567,68.13527,0.31754537815505035,True,True
230,1000,19.782264711889468,68.9187,0.3159655504030352,False,False
231,79,-40.84230510815712,67.45228,0.3143935824905823,False,False
232,83,-9.57941162278243,69.35158,0.31282943531401225,False,False
233,86,-42.529345147201106,68.827774,0.31127306996419135,False,False
234,1000,90.68468822421768,70.10701,0.30972444772556357,True,True
235,1000,44.48901381808978,70.81284,0.3081835300751877,False,False
236,116,-29.232976518720022,69.69484,0.3066502786817788,False,False
237,1000,65.13303538951362,70.23264,0.30512465540475503,True,True
238,1000,67.07090733913246,70.244194,0.3036066222932886,True,True
239,1000,-77.86322889407266,73.08453,0.30209614158536185,False,False
240,794,187.20261393620925,71.59579,0.30059317570682775,True,True
241,96,-6.21184318881555,70.55492,0.2990976872704754,False,False
242,168,-31.34008846274638,72.42344,0.29760963907509996,False,False
243,1000,84.58359765814208,72.46825,0.2961289941045771,True,True
244,1000,38.96732551773847,75.285355,0.2946557155269424,True,True
245,1000,90.23689232818379,74.92739,0.2931897666934751,True,True
246,397,230.9797285213878,75.35506,0.29173111113778616,True,True
247,1000,44.08560036529879,76.184814,0.29027971257491164,False,False
248,1000,46.40129041181623,75.501976,0.28883553490040964,False,False
249,1000,62.375633905002196,76.59184,0.28739854218946237,True,True
250,126,-119.75446141080464,75.98584,0.2859686986959825,False,False
251,190,-62.3838459200124,77.61012,0.28454596885172395,False,False
252,132,-2.617725306127369,78.07148,0.283130317265397,True,True
253,1000,127.20080712094997,80.09126,0.2817217087217881,True,True
254,134,-7.692781369559356,77.51461,0.2803201081808837,False,False
255,1000,-53.27840630443276,78.32195,0.27892548077699875,False,False
256,1000,-33.02296223431202,80.02797,0.2775377918179092,False,False
257,143,-29.97250885034849,79.31111,0.2761570067839893,False,False
258,1000,117.27598773334125,79.146484,0.27478309132735257,False,False
259,1000,120.7223412041061,81.43943,0.2734160112709976,True,True
260,1000,66.72274699892515,81.41366,0.27205573260795785,True,True
261,1000,108.8621355517723,81.26072,0.2707022215004556,True,True
262,1000,53.06626225897108,82.91528,0.26935544427906033,False,False
263,474,222.3256681165045,82.817505,0.2680153674418511,True,True
264,182,-3.9124002285022783,82.690025,0.2666819576535832,False,False
265,1000,53.36171429851786,82.49923,0.26535518174485895,True,True
266,1000,68.49656530028285,82.37193,0.2640350067113025,True,True
267,312,241.43238798801403,83.45607,0.26272139971273883,True,True
268,887,140.92491255605404,84.536255,0.26141432807237697,False,False
269,1000,84.76947158833123,83.67145,0.260113759275997,True,True
270,1000,57.65383857234776,83.62651,0.25881966097114134,True,True
271,1000,82.96088687835422,86.55949,0.2575320009663098,True,True
272,1000,78.61264178735976,84.985886,0.256250747230159,False,False
273,156,-9.672678928687176,85.57808,0.2549758678907055,True,False
274,1000,59.81933390744105,85.37106,0.2537073312345328,False,False
275,1000,43.980923275492856,86.37597,0.2524451057060028,False,False
276,387,-86.21229915807818,85.57977,0.2511891599064705,False,False
277,1000,67.15377450637828,85.59572,0.24993946259350303,True,True
278,483,171.1782260703706,85.899704,0.24869598268010254,False,False
279,1000,74.61251331087577,88.19664,0.2474586892339329,True,True
280,723,154.51817800134805,85.79204,0.24622755147655018,False,False
281,1000,-51.629866545522376,86.65213,0.24500253878263703,False,False
282,1000,-70.44228436689033,87.15788,0.24378362067924086,False,False
283,789,179.93392490039014,87.45384,0.2425707668450158,True,True
284,1000,80.8060660531927,86.46426,0.24136394710946849,True,True
285,112,-41.857014787343424,86.353226,0.24016313145220747,False,False
286,986,87.36995242562503,86.495125,0.23896829000219652,False,False
287,427,246.07778962853016,86.1242,0.23777939303701148,True,True
288,1000,-66.94070462259897,86.67351,0.236596410982101,False,False
289,1000,-7.973043296091928,85.630035,0.23541931441005076,False,False
290,1000,83.97776218236908,85.43433,0.23424807403985154,True,True
291,311,209.19072062652708,83.228195,0.2330826607361707,False,False
292,483,175.74296833238355,85.54966,0.23192304550862758,False,False
293,1000,67.47780860434891,86.443016,0.23076919951107225,True,True
294,479,-119.01535829372463,85.63523,0.22962109404086795,False,False
295,295,245.21410399397217,87.2824,0.2284787005381771,True,True
296,1000,80.2052342889341,88.101654,0.22734199058525087,False,False
297,1000,117.23220535291456,87.41453,0.22621093590572228,True,True
298,91,3.6855050024133362,89.20247,0.2250855083639028,False,False
299,1000,94.21378119013983,88.504166,0.2239656799640824,True,True
300,1000,92.03326903443192,88.58224,0.22285142284983325,True,True
301,865,184.73673904075838,89.47858,0.2217427093033167,True,True
302,1000,75.49584310878431,88.71616,0.22063951174459373,True,True
303,634,196.24301765674497,91.12156,0.21954180273093907,False,False
304,115,-38.723762352461975,90.56024,0.2184495549561583,False,False
305,1000,79.71997828060019,90.7735,0.2173627412499088,True,True
306,626,171.85483971445126,90.681114,0.2162813345770237,False,False
307,133,14.496012783661797,90.871574,0.21520530803683952,False,False
308,112,8.221192382417499,91.679184,0.2141346348625269,False,False
309,744,203.0692722712864,93.31767,0.2130692884204248,False,False
310,134,-66.82230985418038,92.646996,0.21200924220937795,False,False
311,150,9.076798466196152,93.64192,0.21095446986007757,False,False
312,1000,6.813522477128028,93.39325,0.20990494513440555,False,False
313,550,213.540242069003,93.458115,0.20886064192478165,True,True
314,1000,69.79587909034127,93.38088,0.2078215342535141,True,True
315,1000,30.97991112740614,93.501236,0.20678759627215335,False,False
316,1000,71.90516703849944,92.70907,0.2057588022608491,True,True
317,1000,22.926777488667618,93.56106,0.20473512662771057,True,True
318,1000,59.40579169197268,93.615845,0.20371654390816973,True,True
319,127,10.69984811286156,94.289185,0.202703028764348,True,False
320,760,215.38913404317793,95.62967,0.2016945559844259,True,True
321,400,202.25962848418754,95.19248,0.20069110048201586,True,True
322,476,247.04745178903894,95.55326,0.19969263729553818,True,True
323,341,234.28431740897676,94.7702,0.19869914158760021,True,True
324,1000,-17.59182473688224,94.98052,0.19771058864437835,False,False
325,1000,83.3983534395375,96.70667,0.19672695387500336,True,True
326,1000,0.8924677487470009,96.976395,0.19574821281094865,True,True
327,528,157.0046471505318,96.24866,0.19477434110542155,False,False
328,1000,72.17085997540318,96.711586,0.1938053145327578,True,True
329,1000,-40.14102503657448,95.61644,0.19284110898781873,False,False
330,898,174.5523205512498,97.80714,0.1918817004853918,True,True
331,696,-91.47113480096196,98.17605,0.19092706515959385,False,False
332,970,214.72838620643387,99.93447,0.18997717926327748,True,True
333,1000,143.67816886106067,101.91919,0.1890320191674403,True,True
334,799,170.4473349108532,101.665184,0.18809156136063715,False,False
335,151,37.97868026455285,102.77205,0.1871557824483952,False,False
336,105,-63.48745231339546,103.75022,0.18622465915263206,False,False
337,418,243.0208451573511,103.615074,0.1852981683110767,False,False
338,1000,71.31069457683218,105.14811,0.18437628687669325,True,True
339,374,255.31685235272207,103.426926,0.18345899191710774,True,True
340,411,257.3016146002473,103.80392,0.18254626061403756,True,True
341,393,236.9766867805536,104.85585,0.18163807026272397,True,True
342,660,163.19005712829434,104.24483,0.18073439827136714,False,False
343,119,-2.3007294142819035,104.1783,0.17983522216056433,False,False
344,1000,69.79283930959846,103.71865,0.1789405195627506,True,True
345,314,261.1389622736229,102.70309,0.17805026822164238,True,True
346,525,223.68862437349617,102.49282,0.177164445991684,False,False
347,122,-25.021668089209527,102.40359,0.17628303083749652,False,False
348,808,200.9854200689009,102.39374,0.17540600083332988,True,True
349,1000,76.30570927570469,102.7761,0.17453333416251732,True,True
350,97,6.292873241538771,103.557816,0.17366500911693267,False,False
351,161,-175.09126559827422,103.25301,0.17280100409645044,False,False
352,381,181.7796064249298,102.35411,0.17194129760840843,False,False
353,207,253.97054143179787,102.87746,0.1710858682670731,True,True
354,1000,78.00758158563039,103.254616,0.17023469479310757,False,False
355,390,238.62872169192818,103.14459,0.16938775601304237,True,True
356,1000,115.29875588950149,104.791794,0.16854503085874864,True,True
357,488,235.61794997376919,103.36897,0.1677064983669141,True,True
358,293,247.52312556370927,104.25903,0.1668721376785215,False,False
359,762,241.54663322800218,102.95669,0.16604192803832987,True,True
360,228,283.20634922051556,102.300354,0.1652158487943581,True,True
361,317,263.36588881412024,101.53249,0.16439387939737127,True,True
362,332,217.94011243996036,103.38881,0.16357599940036943,False,False
363,845,172.43517700692018,102.485596,0.16276218845807905,True,True
364,267,239.63348378797036,101.48697,0.16195242632644682,True,True
365,332,261.6750596576023,102.63812,0.16114669286213615,False,False
366,1000,59.88269170617388,103.528725,0.16034496802202602,True,True
367,584,211.57511554396024,102.19945,0.15954723186271247,True,True
368,72,-9.011617955448529,101.88254,0.15875346454001243,False,False
369,971,176.3721745587357,102.2333,0.1579636463084701,True,True
370,288,257.80681642383047,102.848366,0.1571777575208658,True,True
371,786,196.19785707323624,102.62654,0.1563957786277272,True,True
372,705,171.23459550956434,102.637314,0.155617690176843,True,True
373,69,-20.683880895547816,102.811134,0.1548434728127791,False,False
374,1000,45.5907813736908,105.23433,0.15407310727639714,False,False
375,331,247.46610009726746,105.41443,0.15330657440437528,True,True
376,402,224.13933677637758,105.534225,0.15254385512873164,True,True
377,101,25.251549277383802,103.38692,0.15178493047634992,False,False
378,577,124.58356755418448,103.11875,0.15102978156850738,True,True
379,535,205.8549706804843,103.080444,0.15027838962040538,True,True
380,648,204.33640628471392,102.70244,0.14953073594070188,True,True
381,903,110.10582075574546,102.18089,0.14878680193104665,True,True
382,127,26.832605329983394,99.61469,0.14804656908561858,False,False
383,235,250.79463629465118,101.40696,0.1473100189906653,True,True
384,510,281.67645351743624,101.982735,0.14657713332404507,True,True
385,1000,-26.03368997907067,100.58479,0.14584789385477123,True,True
386,604,255.72296299522355,99.52759,0.14512228244255845,True,True
387,1000,71.29185986377252,98.25889,0.1444002810373716,False,False
388,389,264.1283198746806,99.24741,0.14368187167897672,True,True
389,107,6.386075583494957,98.194466,0.14296703649649428,False,False
390,415,217.9198422513235,98.52811,0.1422557577079545,True,True
391,1000,71.60121318692161,98.58058,0.14154801761985525,True,True
392,203,251.07398471889877,101.09147,0.14084379862672167,False,False
393,1000,100.66504955011759,99.847305,0.14014308321066835,True,True
394,545,236.05096339326167,99.58388,0.13944585394096354,True,True
395,696,102.36209537040028,98.06036,0.13875209347359557,False,False
396,1000,101.86687219668154,100.843704,0.1380617845508414,True,True
397,462,245.9733301697561,100.157875,0.1373749100008372,True,True
398,963,116.4688531936935,100.0238,0.13669145273715147,True,True
399,192,267.5554134551901,101.54684,0.1360113957583597,True,True
400,827,191.89048942397505,101.53574,0.1353347221476216,True,True
401,143,38.88674218356246,100.865105,0.13466141507226032,True,False
402,899,188.355367238177,100.895004,0.13399145778334362,True,True
403,746,157.16782956347427,101.32141,0.13332483361526729,True,True
404,295,230.26381632528236,101.476906,0.1326615259853406,True,True
405,572,164.03936673859783,101.311035,0.13200151839337373,True,True
406,619,146.17012629911528,101.47018,0.13134479442126742,False,False
407,406,203.22328240404124,100.81383,0.1306913377326044,False,False
408,208,223.2797442017274,100.58456,0.13004113207224322,True,True
409,353,237.04344256744318,101.58878,0.12939416126591366,True,True
410,608,236.8437857471605,101.19059,0.1287504092198146,True,True
411,455,200.88625571929782,100.5052,0.12810985992021354,True,True
412,1000,85.21027821642852,99.2486,0.1274724974330483,False,False
413,886,122.56661074789022,98.12433,0.12683830590353068,False,False
414,653,195.21367155097735,97.76808,0.12620726955575193,True,True
415,180,42.387167318243826,98.206894,0.1255793726922905,True,False
416,184,259.59904933366715,98.99231,0.1249545996938214,True,True
417,383,253.0644845478143,99.25148,0.12433293501872777,False,False
418,753,168.6399236552698,99.3999,0.12371436320271421,False,False
419,282,227.77436306315494,98.53212,0.12309886885842211,True,True
420,517,172.9930706818009,96.13283,0.12248643667504688,True,True
421,409,260.0298693190997,97.112366,0.12187705141795711,True,True
422,559,274.7683381832472,97.65571,0.12127069792831555,True,True
423,821,115.02801793877464,98.23827,0.12066736112270204,False,False
424,492,259.784533268787,97.94942,0.12006702599273837,True,True
425,918,113.92367372822675,98.14332,0.11946967760471482,False,False
426,323,232.0400682494523,97.47835,0.11887530109921873,True,True
427,211,260.7090978264555,99.06099,0.11828388169076492,True,True
428,105,-15.385821091901363,98.43588,0.1176954046674278,False,False
429,292,286.1237879299475,98.80392,0.11710985539047543,True,True
430,203,238.19858690318526,99.53605,0.11652721929400542,False,False
431,484,230.77234540657082,98.42583,0.11594748188458252,True,True
432,494,217.69769422363575,98.3314,0.11537062874087814,True,True
433,432,225.22581710058682,99.141884,0.11479664551331159,True,True
434,355,244.94765752806637,99.23449,0.11422551792369313,True,True
435,454,235.84110577147044,98.903145,0.1136572317648688,False,False
436,299,196.25975948128468,96.06499,0.11309177290036698,False,False
437,182,211.78087733269928,99.64259,0.11252912726404676,False,False
438,345,247.85970647978422,98.59546,0.11196928085974804,True,True
439,474,217.27854911333327,99.027985,0.11141221976094334,True,True
440,120,28.038000873252102,98.78622,0.1108579301103914,False,False
441,342,265.17031746321055,99.5677,0.11030639811979245,True,True
442,130,36.286123839325626,98.91481,0.10975761006944523,False,False
443,324,276.5782323881811,99.0587,0.10921155230790572,True,True
444,935,190.93630761422375,98.69082,0.1086682112516475,True,True
445,898,229.39196193697558,100.22172,0.10812757338472388,True,True
446,242,240.08700219359474,99.96248,0.10758962525843173,True,True
447,883,141.21301040076963,99.677284,0.10705435349097686,True,True
448,201,227.19803937713252,98.39155,0.10652174476714117,True,True
449,446,200.8110376202821,99.199814,0.10599178583795142,False,False
450,222,254.66573543593177,98.21566,0.10546446352034969,True,True
451,389,267.2023931769827,97.93925,0.10493976469686538,True,True
