episode,length,total_reward,avg_q,exploration,land,soft_land
108,134,-67.66874,-0.9808213,0.5806297290419588,False,False
109,108,-74.553986,-0.8608643,0.577741023922347,False,False
110,136,-114.58021,-0.7059492,0.5748666904699972,False,False
111,120,-92.851,-0.6852411,0.5720066571840768,False,False
112,99,-74.17282,-1.2845399,0.5691608529194795,False,False
113,86,-103.85283,-1.0853529,0.5663292068850543,False,False
114,103,-74.29899,-0.84252596,0.5635116486418451,False,False
115,99,-56.448032,-0.91785777,0.5607081081013385,False,False
116,88,-86.66202,-0.95327264,0.55791851552372,False,False
117,122,-107.339005,-0.80893576,0.5551428015161394,False,False
118,137,-145.26923,-0.9013823,0.5523808970309845,False,False
119,258,-184.51314,-0.6965269,0.5496327333641637,False,False
120,110,-158.02087,-1.2808194,0.5468982421533968,False,False
121,114,-116.349106,-1.2364868,0.5441773553765142,False,False
122,91,-130.25252,-1.1650078,0.5414700053497654,False,False
123,103,-156.43674,-1.3784263,0.5387761247261348,False,False
124,179,-188.28354,-0.98520815,0.5360956464936665,False,False
125,170,-107.37728,-0.8661582,0.5334285039737976,False,False
126,186,-89.581024,-1.3798406,0.5307746308196991,False,False
127,163,-138.0409,-1.7122386,0.5281339610146261,False,False
128,66,-88.15749,-1.2174789,0.5255064288702748,False,False
129,173,-65.29862,-1.2966485,0.5228919690251491,False,False
130,376,-185.781,-1.2954209,0.5202905164429344,False,False
131,79,-42.45843,-1.5642592,0.5177020064108802,False,False
132,75,-86.20331,-1.4429924,0.5151263745381892,False,False
133,181,-65.37231,-0.5462227,0.5125635567544172,False,False
134,89,-68.820465,-1.4146281,0.5100134893078779,False,False
135,152,-95.65823,-1.3196146,0.5074761087640577,False,False
136,224,-302.71332,-1.199377,0.5049513520040375,False,False
137,354,-206.97522,-1.4651918,0.5024391562229229,False,False
138,154,-148.45232,-2.0648162,0.49993945892828157,False,False
139,145,-146.63448,-1.6085193,0.4974521979385887,False,False
140,136,-48.76938,-1.4578283,0.49497731138168033,True,False
141,144,-99.27916,-1.406759,0.4925147376932143,False,False
142,112,-69.686455,-1.507632,0.49006441561513864,False,False
143,163,-165.61658,-1.5924811,0.48762628419416787,False,False
144,122,-149.19617,-1.2126663,0.4852002827802666,False,False
145,173,-98.18388,-2.261792,0.48278635102514095,False,False
146,694,-463.24585,-1.714617,0.4803844288807373,False,False
147,92,-106.22835,-1.6965764,0.4779944565977486,False,False
148,127,269.77112,-1.7220345,0.475616374724128,True,True
149,85,-111.73761,-2.1945732,0.47325012410361,False,False
150,115,-158.26288,-1.6181571,0.4708956458742389,False,False
151,150,-82.17379,-1.9489441,0.4685528814669044,False,False
152,129,-27.093517,-1.8820324,0.46622177260388503,False,False
153,84,-67.135284,-1.9871391,0.4639022612973981,False,False
154,117,-114.73277,-1.9239315,0.46159428984815737,False,False
155,134,-27.158895,-2.0892215,0.45929780084393773,False,False
156,405,-241.22644,-2.2490592,0.45701273715814705,False,False
157,108,-82.70858,-2.4913774,0.4547390419484051,False,False
158,125,-135.40103,-2.5012817,0.4524766586551295,False,False
159,131,-97.29346,-2.351769,0.4502255310001289,False,False
160,193,-81.62575,-2.5287693,0.44798560298520296,False,False
161,72,-93.94939,-2.369676,0.44575681889074925,False,False
162,174,-99.20501,-2.4805417,0.4435391232743774,False,False
163,91,-91.50094,-2.352899,0.44133246096952977,False,False
164,153,-54.13697,-2.6176534,0.43913677708410925,False,False
165,221,-119.998764,-2.718148,0.43695201699911373,False,False
166,141,-143.95724,-2.6352668,0.4347781263672774,False,False
167,263,-189.75145,-2.7949414,0.4326150511117189,False,False
168,83,-57.302673,-2.643301,0.43046273742459595,False,False
169,161,-54.06339,-3.830859,0.42832113176576714,False,False
170,96,-51.93715,-3.2713227,0.4261901808614599,False,False
171,177,-142.53583,-3.3694317,0.4240698317029452,False,False
172,130,-75.429146,-3.3114789,0.42196003154521916,False,False
173,187,-130.06705,-3.2893853,0.41986072790569073,False,False
174,190,-237.22597,-3.335865,0.4177718685628764,False,False
175,177,-91.932106,-3.771722,0.4156934015551009,False,False
176,132,-60.80585,-3.266803,0.41362527517920494,False,False
177,77,-104.374344,-3.3865352,0.4115674379892587,False,False
178,120,-69.570946,-3.4250877,0.40951983879528236,False,False
179,165,-67.12866,-3.7036533,0.40748242666197254,False,False
180,87,-70.539345,-3.3823254,0.4054551509074354,False,False
181,311,-152.43282,-3.3362808,0.4034379611019258,False,False
182,86,-91.51074,-3.2983208,0.4014308070665929,False,False
183,307,-442.07,-3.4501472,0.39943363887223177,False,False
184,119,-102.143265,-3.6024017,0.3974464068380416,False,False
185,70,-56.531082,-3.7302766,0.3954690615303897,False,False
186,118,-136.8235,-3.6747994,0.3935015537615818,False,False
187,263,-174.09142,-3.7534137,0.3915438345886387,False,False
188,131,-81.21703,-3.8727481,0.3895958553120783,False,False
189,111,-58.565716,-3.973185,0.3876575674747048,False,False
190,167,-79.33632,-4.1247187,0.38572892286040283,False,False
191,120,-47.28391,-4.0184603,0.38380987349293816,False,False
192,154,-55.64335,-4.06007,0.38190037163476437,False,False
193,116,-60.950447,-4.3222103,0.38000036978583523,False,False
194,163,-61.338554,-4.233924,0.37810982068242316,False,False
195,175,-149.23895,-4.572551,0.3762286772959435,False,False
196,133,-167.28174,-4.3720055,0.37435689283178464,False,False
197,163,-93.74134,-4.3988714,0.372494420728144,False,False
198,82,252.3645,-4.459564,0.37064121465486966,True,True
199,191,-58.28398,-4.2584944,0.3687972285123082,False,False
200,139,-60.098602,-4.587073,0.3669624164301574,False,False
201,285,-67.56807,-4.70992,0.36513673276632586,False,False
202,150,-119.82828,-5.1407127,0.3633201321057969,False,False
203,135,-63.228622,-5.0167303,0.36151256925949943,False,False
204,135,-20.95393,-4.8931723,0.35971399926318354,False,False
205,167,-34.443962,-5.0103493,0.35792437737630206,False,False
206,160,-67.690544,-4.912471,0.3561436590808976,False,False
207,104,-79.184235,-5.0705013,0.3543718000804952,False,False
208,152,-73.475975,-4.7875595,0.35260875629900024,False,False
209,120,-68.28309,-4.9067163,0.3508544838796023,False,False
210,119,-77.1867,-4.6226377,0.3491089391836839,False,False
211,115,-59.365063,-4.8480735,0.34737207878973525,False,False
212,130,-62.371407,-5.117444,0.34564385949227394,False,False
213,162,-6.801024,-5.082129,0.3439242383007701,False,False
214,218,-73.529,-4.99585,0.3422131724385773,False,False
215,158,-119.180786,-5.249145,0.340510619341868,False,False
216,115,-57.354286,-5.1421127,0.33881653665857514,False,False
217,185,-48.53592,-5.0355806,0.3371308822473385,False,False
218,102,-67.71056,-5.130417,0.33545361417645625,False,False
219,205,-51.736217,-5.122857,0.33378469072284206,False,False
220,123,-53.80538,-4.8692236,0.3321240703709872,False,False
221,127,-67.13124,-5.2305946,0.3304717118119276,False,False
222,213,-68.342896,-5.346949,0.3288275739422165,False,False
223,123,-95.65193,-5.414487,0.327191615862902,False,False
224,152,-93.86269,-5.3461504,0.3255637968785095,False,False
225,216,-72.165634,-5.786523,0.3239440764960294,False,False
226,159,-125.74884,-5.354329,0.3223324144239099,False,False
227,231,-39.99372,-5.460087,0.3207287705710547,False,False
228,158,-77.576385,-5.93612,0.3191331050458256,False,False
229,251,-91.29196,-5.8944674,0.31754537815505035,False,False
230,90,-79.39014,-5.814575,0.3159655504030352,False,False
231,181,-80.75577,-5.836081,0.3143935824905823,False,False
232,326,-75.523605,-5.8390007,0.31282943531401225,False,False
233,81,-66.09933,-6.2054105,0.31127306996419135,False,False
234,158,-81.38133,-5.901316,0.30972444772556357,False,False
235,141,-86.931015,-5.828263,0.3081835300751877,False,False
236,213,-138.81285,-5.9304914,0.3066502786817788,False,False
237,285,-322.72437,-6.175338,0.30512465540475503,False,False
238,124,-51.16268,-5.8035684,0.3036066222932886,False,False
239,137,-122.47362,-6.3832693,0.30209614158536185,False,False
240,346,-38.654907,-6.2561316,0.30059317570682775,False,False
241,87,-73.831154,-6.11739,0.2990976872704754,False,False
242,108,-71.07472,-5.765391,0.29760963907509996,False,False
243,318,-131.21107,-6.2229676,0.2961289941045771,False,False
244,109,-43.02677,-6.540114,0.2946557155269424,False,False
245,74,-64.7936,-5.908521,0.2931897666934751,False,False
246,110,-66.70623,-6.0867796,0.29173111113778616,False,False
247,252,-151.2607,-6.25714,0.29027971257491164,False,False
248,119,-74.132454,-6.292413,0.28883553490040964,False,False
249,132,-68.44023,-5.7898574,0.28739854218946237,False,False
250,123,-85.5756,-5.9419703,0.2859686986959825,False,False
251,127,-91.45006,-5.9353895,0.28454596885172395,False,False
252,151,-86.75052,-5.954615,0.283130317265397,False,False
253,135,-63.05841,-6.269561,0.2817217087217881,False,False
254,131,-73.62832,-6.341288,0.2803201081808837,False,False
255,242,-222.39926,-6.248267,0.27892548077699875,False,False
256,133,-78.268974,-5.9938745,0.2775377918179092,False,False
257,141,-81.43346,-6.1436276,0.2761570067839893,False,False
258,309,-62.550217,-6.1056685,0.27478309132735257,False,False
259,135,-78.786575,-6.5800858,0.2734160112709976,False,False
260,153,-122.64533,-6.555205,0.27205573260795785,False,False
261,297,-99.05449,-6.424501,0.2707022215004556,False,False
262,370,-285.4953,-6.6804643,0.26935544427906033,False,False
263,117,-64.582054,-6.8310714,0.2680153674418511,False,False
264,115,-69.71893,-6.8131227,0.2666819576535832,False,False
265,128,-83.02644,-6.78946,0.26535518174485895,False,False
266,179,-74.58446,-7.301585,0.2640350067113025,False,False
267,207,-83.07227,-6.22548,0.26272139971273883,False,False
268,84,-78.69844,-7.1573586,0.26141432807237697,False,False
269,326,-288.8582,-6.9044228,0.260113759275997,False,False
270,237,-59.27611,-7.3628664,0.25881966097114134,False,False
271,103,-72.687935,-7.2441545,0.2575320009663098,False,False
272,185,-70.67946,-6.6995797,0.256250747230159,False,False
273,279,-123.811935,-7.480128,0.2549758678907055,False,False
274,100,-66.61906,-7.4634905,0.2537073312345328,False,False
275,233,-108.72914,-7.016256,0.2524451057060028,False,False
276,212,-125.50306,-7.067024,0.2511891599064705,False,False
277,297,-166.74889,-7.757325,0.24993946259350303,False,False
278,235,-107.5759,-7.892076,0.24869598268010254,False,False
279,95,-54.365643,-8.147105,0.2474586892339329,False,False
280,185,-109.71937,-7.8458204,0.24622755147655018,False,False
281,316,-56.27739,-7.808272,0.24500253878263703,False,False
282,304,-138.88635,-8.29569,0.24378362067924086,False,False
283,270,-98.49051,-7.6355658,0.2425707668450158,False,False
284,183,-115.22171,-8.191087,0.24136394710946849,False,False
285,340,-226.47534,-7.8914504,0.24016313145220747,False,False
286,299,-179.56447,-7.7949667,0.23896829000219652,False,False
287,211,-50.499428,-7.755287,0.23777939303701148,False,False
288,302,-166.6191,-8.166281,0.236596410982101,False,False
289,348,-36.007957,-7.8524537,0.23541931441005076,False,False
290,413,-353.65497,-7.8191404,0.23424807403985154,False,False
291,370,-115.67778,-7.9984703,0.2330826607361707,False,False
292,120,-55.758926,-8.930761,0.23192304550862758,False,False
293,78,-63.289097,-8.464331,0.23076919951107225,False,False
294,321,-54.440804,-8.47198,0.22962109404086795,False,False
295,142,-42.61981,-8.514669,0.2284787005381771,False,False
296,420,-185.30038,-8.522234,0.22734199058525087,False,False
297,92,-79.122925,-8.47527,0.22621093590572228,False,False
298,438,-214.93387,-8.991748,0.2250855083639028,False,False
299,223,-131.56264,-8.797548,0.2239656799640824,False,False
300,165,-92.93358,-8.818184,0.22285142284983325,False,False
301,99,-65.20448,-8.6345215,0.2217427093033167,False,False
302,767,-316.51007,-8.857181,0.22063951174459373,False,False
303,108,-66.917206,-9.0042925,0.21954180273093907,False,False
304,231,-146.22168,-9.907769,0.2184495549561583,False,False
305,80,-80.68416,-9.63239,0.2173627412499088,False,False
306,1000,193.23222,-9.229013,0.2162813345770237,False,False
307,175,-60.497684,-9.508245,0.21520530803683952,False,False
308,88,-58.46271,-9.813669,0.2141346348625269,False,False
309,151,-75.85722,-9.356199,0.2130692884204248,True,False
310,105,-61.490826,-9.305016,0.21200924220937795,False,False
311,831,-400.65717,-9.955965,0.21095446986007757,False,False
312,363,-70.03736,-9.466615,0.20990494513440555,False,False
313,351,-87.49263,-9.625097,0.20886064192478165,False,False
314,1000,28018.467,-10.365697,0.2078215342535141,True,True
315,1000,152348.16,-11.738154,0.20678759627215335,True,True
316,97,-75.11548,-11.1938925,0.2057588022608491,False,False
317,182,-56.39048,-10.726646,0.20473512662771057,False,False
318,93,-68.73064,-10.633411,0.20371654390816973,False,False
319,279,-78.261604,-11.000051,0.202703028764348,False,False
320,193,-61.244377,-10.419775,0.2016945559844259,False,False
321,300,-82.895004,-10.275591,0.20069110048201586,False,False
322,114,-71.9389,-10.042847,0.19969263729553818,False,False
323,88,259.97348,-10.336314,0.19869914158760021,True,True
324,325,-276.28912,-10.106691,0.19771058864437835,False,False
325,140,-83.02709,-10.932092,0.19672695387500336,False,False
326,106,-71.903076,-11.051138,0.19574821281094865,False,False
327,132,-80.79698,-10.798136,0.19477434110542155,False,False
328,101,-65.01515,-11.254686,0.1938053145327578,False,False
329,202,-71.53656,-10.996003,0.19284110898781873,False,False
330,193,-66.11285,-11.290187,0.1918817004853918,False,False
331,89,-56.7762,-10.737536,0.19092706515959385,False,False
332,196,-73.5518,-10.870104,0.18997717926327748,False,False
333,106,-38.249428,-11.149349,0.1890320191674403,False,False
334,268,460.97833,-11.0075,0.18809156136063715,True,True
335,106,-50.298134,-10.414649,0.1871557824483952,True,False
336,145,-33.746334,-11.49927,0.18622465915263206,False,False
337,206,-191.5913,-10.95491,0.1852981683110767,False,False
338,176,-48.274456,-12.2738285,0.18437628687669325,False,False
339,222,-29.647335,-11.817477,0.18345899191710774,False,False
340,273,-184.61353,-11.877281,0.18254626061403756,False,False
341,91,-66.6992,-11.852445,0.18163807026272397,False,False
342,161,-43.777298,-11.790164,0.18073439827136714,False,False
343,140,-37.36976,-11.4391575,0.17983522216056433,False,False
344,518,2369.0308,-13.735364,0.1789405195627506,False,False
345,220,-109.400276,-12.501352,0.17805026822164238,False,False
346,97,-72.9001,-13.182455,0.177164445991684,False,False
347,296,-126.629395,-13.910892,0.17628303083749652,False,False
348,134,-38.073544,-13.933148,0.17540600083332988,False,False
349,119,-97.82498,-13.810414,0.17453333416251732,False,False
350,120,-81.76249,-13.247083,0.17366500911693267,False,False
351,273,-47.03521,-12.848712,0.17280100409645044,False,False
352,425,-50.42894,-13.428543,0.17194129760840843,False,False
353,113,-55.47613,-12.744969,0.1710858682670731,False,False
354,91,-69.07107,-13.159612,0.17023469479310757,False,False
355,321,-167.6083,-13.499205,0.16938775601304237,False,False
356,319,-11.324825,-14.347018,0.16854503085874864,False,False
357,97,-54.381264,-14.053225,0.1677064983669141,False,False
358,90,-57.681255,-14.203237,0.1668721376785215,False,False
359,256,-67.010086,-13.93761,0.16604192803832987,False,False
360,410,20537.781,-13.356708,0.1652158487943581,True,True
361,126,-47.491425,-14.017298,0.16439387939737127,False,False
362,240,-77.49008,-14.797083,0.16357599940036943,False,False
363,135,-59.81142,-14.038791,0.16276218845807905,False,False
364,209,-18.64776,-14.57388,0.16195242632644682,False,False
365,197,-32.538795,-14.195447,0.16114669286213615,False,False
366,158,-47.854572,-14.206851,0.16034496802202602,True,False
367,366,22265.652,-14.903986,0.15954723186271247,True,True
368,678,77299.414,-14.80493,0.15875346454001243,True,True
369,486,50496.73,-15.018412,0.1579636463084701,True,True
370,212,-75.24764,-16.61628,0.1571777575208658,False,False
371,787,93544.984,-16.17825,0.1563957786277272,True,True
372,176,-51.48367,-15.546434,0.155617690176843,False,False
373,125,-77.39087,-16.404608,0.1548434728127791,False,False
374,316,-29.370314,-17.028019,0.15407310727639714,False,False
375,859,-195.84401,-17.132275,0.15330657440437528,False,False
376,390,-36.47413,-17.493,0.15254385512873164,False,False
377,907,44323.188,-17.994429,0.15178493047634992,True,True
378,622,73552.93,-18.134298,0.15102978156850738,True,True
379,1000,14.635448,-18.601192,0.15027838962040538,False,False
380,650,-176.43484,-18.8978,0.14953073594070188,False,False
381,1000,9503.845,-18.958332,0.14878680193104665,False,False
382,575,-46.772064,-18.097792,0.14804656908561858,False,False
383,195,-63.572872,-18.4829,0.1473100189906653,False,False
384,175,-98.58914,-17.836205,0.14657713332404507,False,False
385,706,45259.414,-17.18207,0.14584789385477123,True,True
386,269,-56.90999,-16.681576,0.14512228244255845,False,False
387,202,-96.02905,-17.49822,0.1444002810373716,False,False
388,1000,4226.8774,-17.408953,0.14368187167897672,False,False
389,217,-130.80359,-15.979139,0.14296703649649428,False,False
390,427,-80.0891,-15.298689,0.1422557577079545,False,False
391,269,15751.505,-16.10267,0.14154801761985525,True,True
392,1000,102964.62,-16.106792,0.14084379862672167,False,False
393,89,-72.291,-17.06172,0.14014308321066835,False,False
394,899,-508.95807,-15.544592,0.13944585394096354,False,False
395,570,27562.754,-15.385466,0.13875209347359557,True,True
396,278,-46.496193,-16.56546,0.1380617845508414,True,False
397,402,17755.58,-15.809702,0.1373749100008372,True,True
398,388,40009.0,-16.63737,0.13669145273715147,True,False
399,124,-62.64538,-16.485966,0.1360113957583597,False,False
400,228,-49.127716,-16.990387,0.1353347221476216,True,False
401,1000,39359.996,-15.678747,0.13466141507226032,True,True
402,250,-66.015144,-15.6048565,0.13399145778334362,False,False
403,333,-146.47885,-13.529147,0.13332483361526729,False,False
404,151,244.68779,-15.1258745,0.1326615259853406,True,True
405,229,-67.19808,-14.800247,0.13200151839337373,False,False
406,121,-45.737793,-14.197556,0.13134479442126742,False,False
407,205,-51.93455,-14.569646,0.1306913377326044,False,False
408,253,-76.05842,-13.484378,0.13004113207224322,True,False
409,180,-62.3667,-14.853213,0.12939416126591366,False,False
410,77,-52.40018,-12.997287,0.1287504092198146,False,False
411,109,269.1213,-13.996409,0.12810985992021354,True,True
412,106,-42.7204,-14.265814,0.1274724974330483,False,False
413,127,-44.45542,-15.258707,0.12683830590353068,False,False
414,208,-96.08619,-14.393613,0.12620726955575193,False,False
415,140,-36.51752,-13.295166,0.1255793726922905,True,False
416,127,-26.574717,-13.411143,0.1249545996938214,True,False
417,108,-33.56951,-12.833237,0.12433293501872777,False,False
418,134,-57.092274,-11.771374,0.12371436320271421,False,False
419,210,-65.21115,-14.282674,0.12309886885842211,False,False
420,152,242.57487,-14.166815,0.12248643667504688,True,True
421,263,-94.55915,-12.980593,0.12187705141795711,False,False
422,262,-79.32262,-12.448737,0.12127069792831555,False,False
423,204,-100.34897,-11.341915,0.12066736112270204,False,False
424,214,-102.53961,-13.734549,0.12006702599273837,False,False
425,267,-125.51877,-12.962122,0.11946967760471482,False,False
426,179,-58.616863,-13.863108,0.11887530109921873,True,False
427,161,-54.65492,-14.224103,0.11828388169076492,True,False
428,212,-28.645103,-12.683951,0.1176954046674278,True,False
429,364,-94.2872,-12.737392,0.11710985539047543,False,False
430,140,-43.444073,-13.867678,0.11652721929400542,False,False
431,219,-82.48784,-13.246523,0.11594748188458252,False,False
432,180,-77.0122,-13.020848,0.11537062874087814,False,False
433,156,-60.023277,-13.913256,0.11479664551331159,False,False
434,281,237.80267,-13.696927,0.11422551792369313,True,True
435,148,-54.516285,-14.345718,0.1136572317648688,True,False
436,109,259.90906,-14.746645,0.11309177290036698,True,True
437,224,-60.189697,-14.414953,0.11252912726404676,False,False
438,109,-32.717678,-14.296366,0.11196928085974804,True,False
439,156,-72.657265,-14.716672,0.11141221976094334,False,False
440,117,255.5043,-15.595865,0.1108579301103914,True,True
441,145,276.47238,-15.237762,0.11030639811979245,True,True
442,135,-35.9043,-13.687716,0.10975761006944523,False,False
443,110,-44.99537,-15.203751,0.10921155230790572,False,False
444,661,21908.107,-15.115965,0.1086682112516475,True,True
445,166,-40.600113,-16.569847,0.10812757338472388,False,False
446,116,-55.349876,-14.658923,0.10758962525843173,False,False
447,194,-69.130585,-15.036734,0.10705435349097686,False,False
448,415,-143.46391,-14.283279,0.10652174476714117,False,False
449,193,-43.58169,-15.940076,0.10599178583795142,False,False
450,502,-137.87253,-14.287107,0.10546446352034969,False,False
451,205,-62.24124,-13.33396,0.10493976469686538,False,False
452,210,-38.730816,-15.3259735,0.10441767631528895,True,False
453,198,-43.553753,-15.061701,0.10389818538834722,False,False
454,325,-120.92485,-15.6369505,0.10338127899338033,False,False
455,340,-116.19495,-15.504034,0.10286694427202024,False,False
456,269,-69.37225,-14.991612,0.1023551684298709,False,False
457,258,-185.43503,-11.488446,0.10184593873618997,False,False
458,149,-24.068455,-12.411205,0.10133924252357211,False,False
459,489,13481.461,-12.114777,0.10083506718763395,True,True
460,146,-48.332382,-13.437581,0.10033340018670046,False,False
461,354,-72.828926,-11.65952,0.09983422904149301,False,False
462,263,-91.55154,-10.826597,0.09933754133481892,False,False
463,200,-36.93112,-12.050261,0.09884332471126261,False,False
464,260,-104.19078,-10.864604,0.09835156687687824,False,False
465,434,-220.02274,-10.527041,0.09786225559888383,False,False
466,294,-64.770226,-11.359384,0.09737537870535705,False,False
467,182,-32.268494,-12.479324,0.0968909240849324,True,False
468,382,-63.780254,-8.493929,0.09640887968649992,False,False
469,220,-78.47667,-10.07658,0.0959292335189054,False,False
470,98,-64.09941,-11.267275,0.09545197365065214,True,False
471,534,37268.36,-11.79883,0.09497708820960413,True,True
472,149,-49.7115,-9.354307,0.09450456538269068,True,False
473,357,-101.28601,-11.141598,0.09403439341561264,False,False
474,147,266.53296,-9.310699,0.09356656061254989,True,True
475,151,270.24976,-10.981669,0.09310105533587056,True,True
