episode,length,total_reward,avg_q,exploration,land,soft_land
57,83,373.7299,12.461943,0.7488044525116946,False,False
58,73,305.89026,16.126083,0.7450790572255668,False,False
59,104,308.5126,15.410009,0.7413721962443451,False,False
60,101,115.972084,15.58623,0.7376837773575574,False,False
61,71,232.27344,15.096903,0.73401370881349,False,False
62,62,281.95554,15.263916,0.7303618993169055,False,False
63,85,380.0393,15.537295,0.7267282580267718,False,False
64,67,315.3016,15.614347,0.7231126945540018,False,False
65,65,260.94244,15.348987,0.719515118959206,False,False
66,87,274.22025,15.450519,0.7159354417504538,False,False
67,77,315.55243,15.847269,0.7123735738810486,False,False
68,114,-27.816833,15.589424,0.7088294267473121,False,False
69,115,333.24704,21.86995,0.7053029121863803,True,True
70,74,277.93185,19.186161,0.7017939424740103,False,False
71,90,12.875961,18.217266,0.6983024303223984,False,False
72,104,98.98286,19.157917,0.6948282888780084,False,False
73,96,348.16522,19.199,0.6913714317194114,False,False
74,75,305.03647,19.164276,0.6879317728551358,False,False
75,69,200.52188,19.220268,0.6845092267215283,False,False
76,109,419.1015,18.833847,0.6811037081806252,False,False
77,66,206.80681,19.456055,0.6777151325180351,False,False
78,78,309.2446,19.096996,0.674343415440831,False,False
79,72,323.21448,19.066021,0.6709884730754538,False,False
80,63,232.12955,19.478304,0.6676502219656257,False,False
81,64,325.70798,19.231602,0.6643285790702744,False,False
82,62,106.09349,20.62838,0.6610234617614672,False,False
83,73,285.71063,21.127039,0.6577347878223555,False,False
84,104,248.9097,21.78774,0.6544624754451299,False,False
85,89,219.32503,21.948025,0.651206443228985,False,False
86,73,267.96997,21.915657,0.6479666101780946,False,False
87,90,-15.050421,22.113005,0.6447428956995968,False,False
88,67,300.38553,22.267784,0.6415352196015889,False,False
89,101,202.75743,22.18424,0.6383435020911333,False,False
90,79,538.15295,22.333796,0.6351676637722721,False,False
91,67,313.9131,22.588434,0.6320076256440519,False,False
92,99,38.614136,21.985615,0.6288633090985591,False,False
93,68,224.04704,22.465433,0.6257346359189644,False,False
94,82,150.4953,24.5803,0.6226215282775766,False,False
95,59,160.98596,25.193497,0.6195239087339071,False,False
96,77,323.07916,25.579842,0.6164417002327434,False,False
97,57,239.48207,25.03834,0.6133748261022323,False,False
98,89,-79.5061,25.621786,0.6103232100519724,False,False
99,75,345.0223,26.218191,0.6072867761711169,False,False
100,69,211.84973,25.692776,0.6042654489264846,False,False
101,97,224.41368,25.72583,0.6012591531606812,False,False
102,67,276.3166,26.137726,0.5982678140902301,False,False
103,72,181.34494,24.943735,0.5952913573037116,False,False
104,91,302.05945,25.760223,0.5923297087599121,False,False
105,100,168.7279,26.064434,0.5893827947859822,False,False
106,98,289.63568,26.088657,0.5864505420756042,False,False
107,92,218.76595,28.649347,0.5835328776871684,False,False
108,82,301.03278,29.71665,0.5806297290419588,False,False
109,148,733.5266,29.537708,0.577741023922347,False,False
110,68,153.1146,29.781681,0.5748666904699972,False,False
111,59,257.0695,29.37767,0.5720066571840768,False,False
112,93,118.520164,29.30775,0.5691608529194795,False,False
113,75,145.71503,29.388584,0.5663292068850543,False,False
114,62,151.21234,29.712864,0.5635116486418451,False,False
115,75,330.8485,29.59792,0.5607081081013385,True,True
116,74,278.25986,29.893406,0.55791851552372,False,False
117,93,190.98804,29.38078,0.5551428015161394,False,False
118,60,257.2971,29.03245,0.5523808970309845,False,False
119,88,233.37213,34.843147,0.5496327333641637,False,False
120,88,312.85007,32.99212,0.5468982421533968,False,False
121,78,293.52127,33.025764,0.5441773553765142,False,False
122,89,238.03558,33.167778,0.5414700053497654,False,False
123,86,362.21164,33.396072,0.5387761247261348,False,False
124,88,233.38779,34.033325,0.5360956464936665,False,False
125,71,273.62823,33.37478,0.5334285039737976,False,False
126,59,262.44022,32.68494,0.5307746308196991,False,False
127,75,242.32791,33.49342,0.5281339610146261,True,False
128,69,304.27106,33.54,0.5255064288702748,False,False
129,91,155.82776,32.70236,0.5228919690251491,False,False
130,81,323.7794,33.458733,0.5202905164429344,False,False
131,57,223.58167,33.400665,0.5177020064108802,False,False
132,84,310.16605,36.56203,0.5151263745381892,False,False
133,86,271.01605,37.46885,0.5125635567544172,False,False
134,93,182.76512,36.6806,0.5100134893078779,False,False
135,62,269.81644,37.039093,0.5074761087640577,False,False
136,64,222.71013,36.85081,0.5049513520040375,False,False
137,92,176.39815,36.519085,0.5024391562229229,False,False
138,89,187.9084,37.017,0.49993945892828157,False,False
139,111,108.849335,36.39502,0.4974521979385887,False,False
140,73,210.49374,37.113438,0.49497731138168033,False,False
141,77,148.81291,37.165764,0.4925147376932143,False,False
142,78,288.00354,37.15871,0.49006441561513864,False,False
143,78,319.53918,36.8481,0.48762628419416787,False,False
144,57,222.8794,39.508495,0.4852002827802666,False,False
145,87,275.53287,38.994118,0.48278635102514095,False,False
146,87,402.03436,41.25057,0.4803844288807373,False,False
147,67,260.0448,40.058533,0.4779944565977486,False,False
148,91,298.04224,40.29464,0.475616374724128,False,False
149,70,334.2199,39.891983,0.47325012410361,False,False
150,77,295.21683,40.303032,0.4708956458742389,False,False
151,65,265.9359,40.7017,0.4685528814669044,False,False
152,72,133.64536,40.842957,0.46622177260388503,False,False
153,79,218.25067,41.264904,0.4639022612973981,False,False
154,81,200.18585,40.788197,0.46159428984815737,False,False
155,79,374.17926,40.776043,0.45929780084393773,False,False
156,116,218.1652,41.959404,0.45701273715814705,False,False
157,54,228.91862,44.47537,0.4547390419484051,False,False
158,73,223.37184,43.509647,0.4524766586551295,False,False
159,58,267.7301,43.375443,0.4502255310001289,False,False
160,63,283.76065,44.32505,0.44798560298520296,False,False
161,68,282.9982,44.18874,0.44575681889074925,False,False
162,58,240.55748,43.872734,0.4435391232743774,False,False
163,62,242.55057,44.29757,0.44133246096952977,False,False
164,95,212.31926,44.30529,0.43913677708410925,False,False
165,69,278.94174,43.983356,0.43695201699911373,False,False
166,63,249.0476,43.50695,0.4347781263672774,False,False
167,77,315.3939,43.698017,0.4326150511117189,False,False
168,93,226.42822,43.871067,0.43046273742459595,False,False
169,60,277.02118,44.213,0.42832113176576714,False,False
170,95,206.9979,43.84843,0.4261901808614599,False,False
171,83,173.39273,46.684174,0.4240698317029452,False,False
172,76,265.0401,46.40895,0.42196003154521916,False,False
173,62,182.8578,46.307716,0.41986072790569073,False,False
174,69,252.96794,47.99121,0.4177718685628764,False,False
175,100,234.49484,47.454487,0.4156934015551009,False,False
176,98,141.35579,47.61208,0.41362527517920494,False,False
177,79,250.5245,47.398354,0.4115674379892587,False,False
178,96,351.0672,47.269524,0.40951983879528236,False,False
179,96,146.74272,46.883247,0.40748242666197254,False,False
180,66,282.70297,48.075237,0.4054551509074354,False,False
181,73,241.36685,47.33764,0.4034379611019258,False,False
182,117,424.8892,50.24613,0.4014308070665929,False,False
183,74,296.0515,50.705116,0.39943363887223177,False,False
184,90,241.49174,51.08742,0.3974464068380416,False,False
185,98,291.9674,50.50428,0.3954690615303897,False,False
186,61,199.66618,50.897675,0.3935015537615818,False,False
187,86,337.0804,51.40736,0.3915438345886387,False,False
188,79,200.073,51.30874,0.3895958553120783,False,False
189,91,19.419594,50.747704,0.3876575674747048,False,False
190,78,261.64703,51.273804,0.38572892286040283,False,False
191,82,315.87833,51.130104,0.38380987349293816,False,False
192,78,251.96762,51.68917,0.38190037163476437,False,False
193,87,231.14134,51.63517,0.38000036978583523,False,False
194,93,61.70233,52.74444,0.37810982068242316,False,False
195,95,101.72602,54.580177,0.3762286772959435,False,False
196,88,112.45024,55.451874,0.37435689283178464,False,False
197,80,198.55202,55.506493,0.372494420728144,False,False
198,86,380.38705,54.685555,0.37064121465486966,False,False
199,78,345.6053,54.96109,0.3687972285123082,False,False
200,95,225.81647,55.05608,0.3669624164301574,False,False
201,76,379.73016,54.44218,0.36513673276632586,False,False
202,74,332.7843,54.569164,0.3633201321057969,False,False
203,90,393.37497,55.221863,0.36151256925949943,False,False
204,89,329.74915,54.778847,0.35971399926318354,False,False
205,71,279.7923,55.096474,0.35792437737630206,False,False
206,81,171.88089,56.986076,0.3561436590808976,False,False
207,85,127.42561,57.873924,0.3543718000804952,False,False
208,73,301.60516,57.415123,0.35260875629900024,False,False
209,93,337.04996,57.726757,0.3508544838796023,False,False
210,96,200.83504,57.83842,0.3491089391836839,False,False
211,90,300.6727,57.744446,0.34737207878973525,False,False
212,86,237.15729,58.01289,0.34564385949227394,False,False
213,88,388.9244,58.061604,0.3439242383007701,False,False
214,101,173.74736,58.230305,0.3422131724385773,False,False
215,109,448.46512,57.81121,0.340510619341868,False,False
216,97,146.49097,58.949852,0.33881653665857514,False,False
217,76,288.4341,58.635193,0.3371308822473385,False,False
218,102,347.99826,62.360394,0.33545361417645625,False,False
219,105,236.7259,62.067993,0.33378469072284206,False,False
220,85,238.66719,61.58944,0.3321240703709872,False,False
221,61,299.17847,61.37269,0.3304717118119276,False,False
222,91,246.91403,61.70509,0.3288275739422165,True,False
223,109,240.50189,61.55877,0.327191615862902,False,False
224,87,344.71783,62.668396,0.3255637968785095,False,False
225,80,249.79115,62.723877,0.3239440764960294,True,False
226,83,228.89363,61.887005,0.3223324144239099,False,False
227,89,272.12454,62.45475,0.3207287705710547,False,False
228,65,298.4884,62.247814,0.3191331050458256,False,False
229,73,392.9451,63.85735,0.31754537815505035,False,False
230,71,347.15387,66.25548,0.3159655504030352,False,False
231,69,274.72665,64.98369,0.3143935824905823,False,False
232,105,266.4082,65.96376,0.31282943531401225,False,False
233,84,212.64691,65.778175,0.31127306996419135,False,False
234,86,326.8932,65.45461,0.30972444772556357,False,False
235,79,291.60648,65.65837,0.3081835300751877,False,False
236,74,366.8504,65.669945,0.3066502786817788,False,False
237,62,255.48537,65.87595,0.30512465540475503,False,False
238,90,75.43092,64.748566,0.3036066222932886,False,False
239,69,278.15314,65.83412,0.30209614158536185,False,False
240,106,540.7632,65.66091,0.30059317570682775,False,False
241,104,526.0433,68.15914,0.2990976872704754,False,False
242,79,73.45194,68.940895,0.29760963907509996,False,False
243,76,230.53018,69.41173,0.2961289941045771,False,False
244,90,370.68262,69.72565,0.2946557155269424,False,False
245,55,221.20193,69.380844,0.2931897666934751,False,False
246,62,232.97606,68.96156,0.29173111113778616,False,False
247,183,912.4624,68.80364,0.29027971257491164,False,False
248,92,-32.308067,68.608154,0.28883553490040964,False,False
249,109,341.34296,69.27275,0.28739854218946237,False,False
250,113,450.79703,68.962105,0.2859686986959825,False,False
251,95,222.11559,68.78632,0.28454596885172395,False,False
252,101,214.23584,72.18744,0.283130317265397,False,False
253,68,321.48447,72.110855,0.2817217087217881,False,False
254,65,260.0879,72.76805,0.2803201081808837,False,False
255,86,337.8241,72.84153,0.27892548077699875,False,False
256,96,271.2841,73.324394,0.2775377918179092,False,False
257,101,487.23145,73.41927,0.2761570067839893,False,False
258,88,110.23982,72.8017,0.27478309132735257,False,False
259,95,247.59207,72.14464,0.2734160112709976,False,False
260,83,326.33737,73.78269,0.27205573260795785,False,False
261,55,227.44267,73.21933,0.2707022215004556,False,False
262,76,299.33868,72.66991,0.26935544427906033,False,False
263,83,263.4641,72.626785,0.2680153674418511,False,False
264,100,187.85878,76.47972,0.2666819576535832,False,False
265,97,128.75768,76.195724,0.26535518174485895,False,False
266,104,221.64851,76.270256,0.2640350067113025,False,False
267,67,217.02315,76.173546,0.26272139971273883,False,False
268,126,326.70505,75.93832,0.26141432807237697,False,False
269,92,348.45514,76.79561,0.260113759275997,False,False
270,229,1533.5717,76.07682,0.25881966097114134,False,False
271,85,465.9746,76.19759,0.2575320009663098,False,False
272,85,338.31876,75.435165,0.256250747230159,False,False
273,79,352.59903,79.7886,0.2549758678907055,False,False
274,63,269.32993,78.36534,0.2537073312345328,False,False
275,109,214.08571,78.27079,0.2524451057060028,False,False
276,84,421.5468,78.32654,0.2511891599064705,False,False
277,90,400.5958,79.136604,0.24993946259350303,False,False
278,90,258.27713,78.68733,0.24869598268010254,False,False
279,96,511.70908,78.83138,0.2474586892339329,False,False
280,70,344.42584,78.94009,0.24622755147655018,False,False
281,91,400.9955,78.724724,0.24500253878263703,False,False
282,59,255.52107,78.77104,0.24378362067924086,False,False
283,79,236.465,79.706795,0.2425707668450158,False,False
284,107,257.57825,78.69295,0.24136394710946849,False,False
285,110,406.7482,82.60018,0.24016313145220747,False,False
286,374,540.6069,82.994934,0.23896829000219652,False,False
287,103,403.77878,82.602486,0.23777939303701148,False,False
288,63,257.21143,82.555214,0.236596410982101,False,False
289,93,483.021,81.93864,0.23541931441005076,False,False
290,73,362.2603,81.5054,0.23424807403985154,False,False
291,87,349.4992,82.26961,0.2330826607361707,False,False
292,74,361.99197,82.327675,0.23192304550862758,False,False
293,71,401.36658,84.28328,0.23076919951107225,False,False
294,94,298.25967,86.17795,0.22962109404086795,False,False
295,76,336.37836,85.30725,0.2284787005381771,False,False
296,99,316.93564,85.94537,0.22734199058525087,False,False
297,97,393.63956,85.92501,0.22621093590572228,False,False
298,110,182.10939,86.76481,0.2250855083639028,False,False
299,117,598.48334,86.30564,0.2239656799640824,False,False
300,98,280.88455,85.4299,0.22285142284983325,False,False
301,209,867.39844,85.78326,0.2217427093033167,False,False
302,94,316.04077,87.60799,0.22063951174459373,False,False
303,94,342.81802,86.55739,0.21954180273093907,False,False
304,91,203.99237,90.20381,0.2184495549561583,False,False
305,122,412.74243,89.485634,0.2173627412499088,False,False
306,203,833.7964,89.6592,0.2162813345770237,False,False
307,61,287.28156,89.83394,0.21520530803683952,False,False
308,88,295.80154,89.651215,0.2141346348625269,False,False
309,290,1355.623,89.62557,0.2130692884204248,False,False
310,101,499.4216,91.58544,0.21200924220937795,False,False
311,76,337.34747,92.411766,0.21095446986007757,False,False
312,115,383.28665,91.88837,0.20990494513440555,False,False
313,76,414.58252,92.59928,0.20886064192478165,False,False
314,204,855.6294,92.017685,0.2078215342535141,False,False
315,90,345.62415,92.103676,0.20678759627215335,False,False
316,83,375.08643,93.69795,0.2057588022608491,False,False
317,108,431.43845,91.982864,0.20473512662771057,False,False
318,93,404.40344,92.1508,0.20371654390816973,False,False
319,122,486.8678,96.23763,0.202703028764348,False,False
320,101,323.12476,95.88564,0.2016945559844259,False,False
321,295,1026.1465,94.8817,0.20069110048201586,False,False
322,100,311.98758,95.76317,0.19969263729553818,False,False
323,218,797.90765,96.210205,0.19869914158760021,False,False
324,56,284.92862,95.13375,0.19771058864437835,False,False
325,310,790.7086,98.10049,0.19672695387500336,False,False
326,83,327.49686,98.33789,0.19574821281094865,False,False
327,109,276.4147,97.875854,0.19477434110542155,False,False
328,92,428.0845,98.49049,0.1938053145327578,False,False
329,97,416.89465,98.7402,0.19284110898781873,False,False
330,273,1243.6139,97.92619,0.1918817004853918,False,False
331,521,2293.6953,101.99512,0.19092706515959385,False,False
332,334,1180.5724,101.57378,0.18997717926327748,False,False
333,232,1055.481,101.52061,0.1890320191674403,False,False
334,70,325.87253,101.26344,0.18809156136063715,False,False
335,71,350.65503,103.37382,0.1871557824483952,False,False
336,487,2218.3455,104.607155,0.18622465915263206,False,False
337,311,1552.7761,105.249,0.1852981683110767,False,False
338,198,880.44543,104.8953,0.18437628687669325,False,False
339,89,361.5414,108.26772,0.18345899191710774,False,False
340,80,338.88998,109.048096,0.18254626061403756,False,False
341,490,2278.924,108.43534,0.18163807026272397,False,False
342,104,313.91898,107.93524,0.18073439827136714,False,False
343,173,724.6363,107.535034,0.17983522216056433,False,False
344,107,347.51746,111.53444,0.1789405195627506,True,False
345,132,472.1469,110.6631,0.17805026822164238,False,False
346,248,1432.8284,110.94122,0.177164445991684,False,False
347,75,308.46582,111.01642,0.17628303083749652,False,False
348,87,153.13718,111.62844,0.17540600083332988,False,False
349,71,320.50848,110.36241,0.17453333416251732,False,False
350,88,406.20306,110.985756,0.17366500911693267,True,False
351,92,356.29132,111.09863,0.17280100409645044,False,False
352,446,1716.6421,114.679825,0.17194129760840843,False,False
353,113,509.04736,114.61849,0.1710858682670731,False,False
354,364,-7237.0405,114.800705,0.17023469479310757,False,False
355,97,448.0197,113.923416,0.16938775601304237,False,False
356,319,1274.3176,117.61607,0.16854503085874864,False,False
357,83,423.68555,116.88645,0.1677064983669141,True,True
358,85,335.15454,116.427956,0.1668721376785215,False,False
359,88,343.61942,116.595375,0.16604192803832987,False,False
360,92,136.13803,116.34999,0.1652158487943581,False,False
361,127,363.03278,117.38519,0.16439387939737127,False,False
362,57,235.22552,116.22441,0.16357599940036943,False,False
363,286,1182.9233,116.26021,0.16276218845807905,False,False
364,235,898.3488,118.814865,0.16195242632644682,False,False
365,298,1145.6594,118.71498,0.16114669286213615,False,False
366,97,374.9612,119.017166,0.16034496802202602,True,True
367,292,1270.3158,118.63405,0.15954723186271247,False,False
368,64,324.77863,119.45357,0.15875346454001243,True,False
369,118,431.03812,121.2596,0.1579636463084701,True,False
370,89,408.66333,121.25979,0.1571777575208658,False,False
371,115,205.77191,121.920166,0.1563957786277272,False,False
372,245,875.5708,122.37644,0.155617690176843,False,False
373,126,498.3878,122.524475,0.1548434728127791,False,False
374,107,470.46237,122.0541,0.15407310727639714,False,False
375,89,360.7336,122.1509,0.15330657440437528,False,False
376,117,355.05405,121.823685,0.15254385512873164,False,False
377,127,393.69183,125.85567,0.15178493047634992,False,False
378,89,453.2095,125.022865,0.15102978156850738,True,True
379,120,299.12457,126.68193,0.15027838962040538,False,False
380,116,567.35394,125.92023,0.14953073594070188,False,False
381,234,1146.3303,126.07255,0.14878680193104665,False,False
382,76,468.1527,125.80867,0.14804656908561858,True,True
383,103,407.36322,125.54457,0.1473100189906653,False,False
384,101,497.55664,125.902565,0.14657713332404507,True,False
385,89,362.89926,128.15393,0.14584789385477123,False,False
386,90,364.14648,128.46585,0.14512228244255845,False,False
387,75,294.24197,128.98936,0.1444002810373716,False,False
388,133,665.7899,128.05664,0.14368187167897672,False,False
389,115,502.61575,127.57457,0.14296703649649428,False,False
390,88,334.19345,127.39921,0.1422557577079545,False,False
391,291,1072.899,126.48317,0.14154801761985525,False,False
392,53,283.5899,127.91502,0.14084379862672167,True,True
393,112,521.0293,127.68591,0.14014308321066835,False,False
394,103,443.2887,128.71628,0.13944585394096354,False,False
395,145,410.29105,128.30193,0.13875209347359557,False,False
396,80,331.7921,130.73698,0.1380617845508414,False,False
397,110,495.4861,130.34763,0.1373749100008372,True,False
398,112,473.5578,129.22354,0.13669145273715147,False,False
399,100,494.8553,129.36163,0.1360113957583597,True,False
400,95,374.0904,129.37537,0.1353347221476216,False,False
401,135,654.0671,130.3195,0.13466141507226032,False,False
402,425,1964.281,130.9856,0.13399145778334362,False,False
403,76,326.05243,132.63943,0.13332483361526729,False,False
404,108,287.80334,133.23288,0.1326615259853406,False,False
405,114,592.15155,132.3372,0.13200151839337373,True,True
406,92,339.69025,132.12222,0.13134479442126742,False,False
407,70,293.20715,131.444,0.1306913377326044,False,False
408,71,329.6392,130.88776,0.13004113207224322,False,False
409,124,635.70325,131.89099,0.12939416126591366,False,False
410,220,950.2728,134.28212,0.1287504092198146,False,False
411,334,1789.72,136.04044,0.12810985992021354,False,False
412,93,387.79913,135.32407,0.1274724974330483,True,False
413,133,542.9668,135.71419,0.12683830590353068,False,False
414,483,3305.409,137.74173,0.12620726955575193,False,False
415,106,459.63318,138.4542,0.1255793726922905,True,False
416,111,308.93848,137.4935,0.1249545996938214,False,False
417,88,446.9953,137.93823,0.12433293501872777,False,False
418,74,356.79584,138.72742,0.12371436320271421,False,False
419,81,365.7295,136.33548,0.12309886885842211,False,False
420,431,2219.9033,138.4505,0.12248643667504688,False,False
421,102,321.39914,139.87279,0.12187705141795711,False,False
422,134,498.13907,140.20041,0.12127069792831555,False,False
423,130,502.0613,140.58153,0.12066736112270204,False,False
424,93,363.94882,140.29456,0.12006702599273837,False,False
425,77,330.22656,140.38506,0.11946967760471482,False,False
426,275,1748.5984,139.97113,0.11887530109921873,False,False
427,98,468.24515,142.61215,0.11828388169076492,False,False
428,79,354.8979,140.29071,0.1176954046674278,True,True
429,84,254.70093,140.35603,0.11710985539047543,False,False
430,110,231.62471,140.28966,0.11652721929400542,False,False
431,116,504.83557,141.2387,0.11594748188458252,False,False
432,103,305.56003,140.98056,0.11537062874087814,True,False
433,65,306.46448,141.07903,0.11479664551331159,False,False
434,586,5259.406,142.33633,0.11422551792369313,False,False
435,225,992.1101,142.21802,0.1136572317648688,False,False
436,105,649.32074,142.55301,0.11309177290036698,True,False
437,345,1956.2473,143.88217,0.11252912726404676,False,False
438,101,320.6192,141.97371,0.11196928085974804,False,False
439,76,336.72272,146.8646,0.11141221976094334,False,False
440,72,381.5919,145.39163,0.1108579301103914,True,True
441,95,468.1886,146.42876,0.11030639811979245,True,False
442,103,432.36584,147.07152,0.10975761006944523,False,False
443,103,571.91943,147.52988,0.10921155230790572,False,False
444,109,471.526,145.88481,0.1086682112516475,True,False
445,97,438.21362,145.3534,0.10812757338472388,False,False
446,99,392.69177,146.58363,0.10758962525843173,False,False
447,1000,8988.823,148.15683,0.10705435349097686,False,False
448,117,647.3263,149.45828,0.10652174476714117,False,False
449,78,381.81293,148.43686,0.10599178583795142,False,False
450,86,400.85153,149.1001,0.10546446352034969,False,False
451,135,639.4692,149.51765,0.10493976469686538,False,False
452,76,333.83008,151.23428,0.10441767631528895,False,False
453,129,414.51215,151.3682,0.10389818538834722,False,False
454,112,404.971,149.48041,0.10338127899338033,False,False
455,123,511.16174,150.9697,0.10286694427202024,False,False
456,102,444.2728,151.10364,0.1023551684298709,True,True
457,82,417.59473,151.37161,0.10184593873618997,True,False
458,1000,9847.353,153.18387,0.10133924252357211,False,False
459,67,344.22635,154.49863,0.10083506718763395,True,False
460,150,546.72,153.73438,0.10033340018670046,False,False
461,136,530.34576,158.32086,0.09983422904149301,False,False
462,114,507.77893,156.60568,0.09933754133481892,False,False
463,83,359.90952,156.8804,0.09884332471126261,False,False
464,68,327.8484,158.26462,0.09835156687687824,False,False
465,174,533.3601,155.24649,0.09786225559888383,True,False
466,84,339.01343,156.87146,0.09737537870535705,False,False
467,1000,9822.943,157.54715,0.0968909240849324,False,False
468,342,1870.097,158.89941,0.09640887968649992,False,False
469,1000,8480.453,159.40298,0.0959292335189054,False,False
470,83,520.7201,163.16599,0.09545197365065214,True,False
471,85,450.14215,162.91862,0.09497708820960413,False,False
472,63,345.69275,161.93646,0.09450456538269068,True,True
473,97,356.48886,161.99246,0.09403439341561264,False,False
474,1000,6901.7646,165.30771,0.09356656061254989,False,False
475,64,315.2946,163.92758,0.09310105533587056,False,False
476,97,378.7167,164.5592,0.09263786600584135,False,False
477,112,487.83917,165.03703,0.09217698110033967,False,False
478,75,400.06653,165.01767,0.09171838915456684,True,False
479,88,351.36545,165.5761,0.09126207876076303,False,False
480,61,336.08786,164.11128,0.09080803856792342,True,True
481,108,434.56403,166.35538,0.09035625728151585,False,False
482,94,376.23654,164.88988,0.08990672366319986,False,False
483,110,469.52542,170.15128,0.08945942653054714,False,False
484,108,387.7417,167.62984,0.08901435475676334,True,False
485,112,364.59702,168.3538,0.08857149727041129,True,False
486,101,512.4984,167.87251,0.08813084305513562,False,False
487,132,558.7619,168.88626,0.08769238114938868,False,False
488,129,416.0912,167.81775,0.08725610064615791,True,False
489,136,450.74054,168.23917,0.08682199069269445,True,False
490,90,476.7638,167.82494,0.08639004049024324,False,False
491,71,313.32245,169.34712,0.08596023929377437,False,False
492,154,305.20587,172.74808,0.0855325764117158,False,False
493,65,360.3553,170.97804,0.08510704120568738,False,False
494,81,382.8835,171.45198,0.0846836230902362,False,False
495,79,516.6411,171.01761,0.08426231153257335,True,False
496,115,376.39093,169.88504,0.0838430960523118,False,False
497,1000,9972.45,175.95139,0.08342596622120578,True,False
498,231,1333.2308,174.12866,0.08301091166289133,False,False
499,102,297.25308,173.8947,0.0825979220526282,False,False
500,87,423.7047,173.53947,0.08218698711704299,True,True
501,110,503.35605,174.77017,0.08177809663387363,False,False
502,95,588.45886,176.3469,0.08137124043171506,False,False
503,79,440.04315,177.52092,0.08096640838976624,True,False
504,101,399.79007,176.7611,0.08056359043757835,True,False
505,111,377.148,175.28552,0.08016277655480435,False,False
506,69,205.79463,176.28033,0.0797639567709496,False,False
507,101,544.39966,175.9407,0.079367121165124,False,False
508,1000,8918.808,178.46255,0.07897225986579504,False,False
509,75,323.67172,177.53056,0.07857936305054233,False,False
510,117,445.31418,177.83357,0.07818842094581327,False,False
511,95,463.42206,177.88394,0.07779942382667988,False,False
512,568,4725.9375,178.99313,0.0774123620165969,False,False
513,288,2069.7314,179.86023,0.0770272258871611,False,False
514,417,2788.4968,183.29199,0.07664400585787175,False,False
515,102,524.22266,183.63123,0.0762626923958923,True,False
