episode,length,total_reward,avg_q,exploration,land,soft_land
133,95,12.556913359145142,11.244825,0.5125635567544172,True,False
134,332,-17.842635496875815,11.513108,0.5100134893078779,False,False
135,281,13.424209010574273,12.977716,0.5074761087640577,False,False
136,107,-68.36237732905113,13.120138,0.5049513520040375,False,False
137,150,-42.880580500808875,12.708237,0.5024391562229229,False,False
138,148,-0.013886444406409737,13.766393,0.49993945892828157,False,False
139,199,-63.654768189469976,13.65536,0.4974521979385887,False,False
140,106,-13.937367671791463,14.142489,0.49497731138168033,False,False
141,193,3.7028267147272373,17.107126,0.4925147376932143,False,False
142,245,6.484295141225047,15.5927,0.49006441561513864,False,False
143,171,-5.659678095780038,16.234266,0.48762628419416787,False,False
144,138,-54.32790597068819,16.00198,0.4852002827802666,False,False
145,134,-7.674229329475779,16.928125,0.48278635102514095,False,False
146,110,-140.79726106643002,15.618826,0.4803844288807373,False,False
147,93,1.9281035762386125,15.854566,0.4779944565977486,False,False
148,105,-52.27913449516949,18.172085,0.475616374724128,False,False
149,255,31.88085309000735,17.756004,0.47325012410361,False,False
150,1000,18.570668056953348,20.934843,0.4708956458742389,False,False
151,164,-35.0211462414037,19.219294,0.4685528814669044,False,False
152,1000,-11.160429918883503,21.989466,0.46622177260388503,False,False
153,131,-24.935396494056604,22.06705,0.4639022612973981,False,False
154,99,-82.05006780565937,22.217138,0.46159428984815737,False,False
155,133,40.294954290891326,22.85968,0.45929780084393773,False,False
156,83,-51.52380440007172,21.624203,0.45701273715814705,False,False
157,117,-92.92271937379454,24.387789,0.4547390419484051,False,False
158,120,10.662955699578703,24.515726,0.4524766586551295,False,False
159,148,-0.9879735525754683,23.066772,0.4502255310001289,True,False
160,268,15.426914804745806,23.392628,0.44798560298520296,False,False
161,148,-29.733508630478553,23.58736,0.44575681889074925,False,False
162,1000,40.39148203244644,26.42281,0.4435391232743774,True,True
163,1000,40.45351533346212,28.279139,0.44133246096952977,True,True
164,1000,47.90739118695529,30.49085,0.43913677708410925,False,False
165,115,1.4756090369397867,30.212132,0.43695201699911373,False,False
166,124,7.340512851291592,30.915852,0.4347781263672774,False,False
167,112,35.329973720066334,31.993778,0.4326150511117189,True,False
168,83,-16.40282357525774,31.443676,0.43046273742459595,False,False
169,150,8.631419212660319,33.790882,0.42832113176576714,False,False
170,197,-193.25579624204101,32.21565,0.4261901808614599,False,False
171,1000,57.37773646894889,35.02949,0.4240698317029452,False,False
172,117,-15.79244396333111,35.981148,0.42196003154521916,False,False
173,123,-9.13502943857813,35.155487,0.41986072790569073,False,False
174,127,-31.80600107742123,35.026913,0.4177718685628764,False,False
175,1000,31.23143834068444,36.625927,0.4156934015551009,True,True
176,241,36.536440352571276,38.777424,0.41362527517920494,True,False
177,1000,39.807517755237896,39.108253,0.4115674379892587,False,False
178,97,-60.52960337655939,38.286858,0.40951983879528236,False,False
179,1000,38.48525173779203,40.40154,0.40748242666197254,True,False
180,133,-0.34917913778879495,39.583946,0.4054551509074354,False,False
181,143,20.64010423730747,39.737995,0.4034379611019258,False,False
182,105,-19.575593829102857,40.708195,0.4014308070665929,False,False
183,157,-3.20382762471111,40.67066,0.39943363887223177,False,False
184,1000,72.28550781827943,40.282272,0.3974464068380416,False,False
185,152,20.960064935633994,40.572197,0.3954690615303897,True,False
186,136,8.516455997860476,41.38418,0.3935015537615818,False,False
187,1000,90.59024080325236,41.568226,0.3915438345886387,True,True
188,1000,46.619784500533775,42.01407,0.3895958553120783,True,True
189,1000,30.250492930794792,43.78826,0.3876575674747048,False,False
190,126,-4.938136309259249,42.219353,0.38572892286040283,True,False
191,103,-22.04532678509281,43.54904,0.38380987349293816,True,False
192,1000,70.87139034677278,44.8937,0.38190037163476437,True,True
193,86,6.777719915523463,44.43386,0.38000036978583523,True,True
194,1000,93.5851873019028,45.863625,0.37810982068242316,True,True
195,1000,26.195246728596146,46.126667,0.3762286772959435,False,False
196,84,-12.47324248225135,45.302742,0.37435689283178464,False,False
197,131,-7.801384239302095,46.032635,0.372494420728144,False,False
198,1000,46.777281592970894,46.596138,0.37064121465486966,False,False
199,140,6.094820844199816,47.586403,0.3687972285123082,False,False
200,1000,54.03939590857578,47.530804,0.3669624164301574,False,False
201,1000,89.52693891102119,47.53713,0.36513673276632586,True,True
202,126,-198.39297526949184,47.091557,0.3633201321057969,False,False
203,133,-116.47032635636555,47.49778,0.36151256925949943,False,False
204,1000,19.95564443430453,48.398193,0.35971399926318354,False,False
205,148,32.176310338961,49.362415,0.35792437737630206,False,False
206,94,8.328914013593476,49.23277,0.3561436590808976,False,False
207,119,-13.363131069662074,50.03227,0.3543718000804952,False,False
208,104,-44.334852306722595,48.298683,0.35260875629900024,False,False
209,1000,102.66092291911518,51.14039,0.3508544838796023,False,False
210,102,26.18937471357586,50.401386,0.3491089391836839,False,False
211,149,-20.214121292348864,50.4875,0.34737207878973525,False,False
212,1000,22.98654951703127,50.62774,0.34564385949227394,False,False
213,146,32.05521825804459,50.105267,0.3439242383007701,False,False
214,1000,113.76881811366987,52.00659,0.3422131724385773,True,True
215,1000,-8.002474881706616,52.12847,0.340510619341868,False,False
216,101,37.0985244574382,51.445923,0.33881653665857514,False,False
217,134,-1.7563657073196595,52.78135,0.3371308822473385,False,False
218,102,-5.745958387885921,53.50658,0.33545361417645625,False,False
219,1000,-37.03208676981714,54.32074,0.33378469072284206,False,False
220,1000,69.57286029534143,55.109642,0.3321240703709872,False,False
221,98,-7.189767895070119,54.704285,0.3304717118119276,False,False
222,1000,126.08327578904266,56.361816,0.3288275739422165,True,True
223,133,22.72913859339232,55.448524,0.327191615862902,False,False
224,89,-24.81473979275154,56.534374,0.3255637968785095,False,False
225,133,3.6968535347577074,55.21824,0.3239440764960294,False,False
226,115,-109.92606424374534,56.78244,0.3223324144239099,False,False
227,1000,18.239541300149202,55.845055,0.3207287705710547,False,False
228,124,18.829122780488177,56.981384,0.3191331050458256,False,False
229,1000,85.47047457354856,54.83905,0.31754537815505035,False,False
230,135,-12.722989181001523,56.702904,0.3159655504030352,False,False
231,101,-20.66423240438634,57.647747,0.3143935824905823,False,False
232,139,-38.59014605141938,57.307076,0.31282943531401225,False,False
233,1000,150.38563451638467,55.521057,0.31127306996419135,False,False
234,127,31.789201843439514,57.650787,0.30972444772556357,False,False
235,150,-8.416894030502178,56.04181,0.3081835300751877,False,False
236,1000,111.35018767271717,57.810234,0.3066502786817788,False,False
237,255,-131.7038781146193,57.96978,0.30512465540475503,False,False
238,1000,133.23124931033786,57.332653,0.3036066222932886,True,True
239,1000,119.59003674139626,58.187317,0.30209614158536185,True,True
240,1000,110.68246941833948,58.460716,0.30059317570682775,True,True
241,91,-1.6801614743227162,59.410484,0.2990976872704754,False,False
242,124,26.53100009140637,58.133312,0.29760963907509996,True,False
243,1000,103.14427791029172,59.71421,0.2961289941045771,True,True
244,109,41.37143512882278,59.44098,0.2946557155269424,False,False
245,104,-21.375834994980266,60.910957,0.2931897666934751,False,False
246,575,137.68658550649678,61.10011,0.29173111113778616,True,True
247,1000,-24.48335559964465,62.588696,0.29027971257491164,False,False
248,107,-29.81929307708522,63.436176,0.28883553490040964,False,False
249,83,-72.49392165130233,63.45907,0.28739854218946237,False,False
250,1000,119.19920049402788,61.831127,0.2859686986959825,True,True
251,1000,143.80067831022004,64.555954,0.28454596885172395,True,True
252,74,-20.62025456421729,65.99857,0.283130317265397,False,False
253,130,22.300772511208876,62.867638,0.2817217087217881,False,False
254,1000,-40.76786797715718,65.706375,0.2803201081808837,False,False
255,130,-19.860277817031843,64.87964,0.27892548077699875,False,False
256,1000,111.60658515588206,66.07289,0.2775377918179092,True,True
257,76,9.898707992106793,64.99797,0.2761570067839893,True,False
258,1000,122.36053396353915,65.779495,0.27478309132735257,False,False
259,1000,102.40515132055805,65.63997,0.2734160112709976,False,False
260,1000,-10.439034956610868,66.541916,0.27205573260795785,False,False
261,101,-15.76997181368995,67.83516,0.2707022215004556,False,False
262,1000,96.37399186244077,66.79016,0.26935544427906033,True,True
263,1000,97.31100828689623,67.87452,0.2680153674418511,False,False
264,1000,-67.714862614645,67.51645,0.2666819576535832,False,False
265,96,-79.63401746091105,69.55382,0.26535518174485895,False,False
266,1000,59.01102157895581,70.423775,0.2640350067113025,False,False
267,414,292.7279026542949,72.04979,0.26272139971273883,True,True
268,689,212.98665851980064,70.98126,0.26141432807237697,True,True
269,1000,103.20680531046479,72.87392,0.260113759275997,False,False
270,114,44.677541230805105,73.063576,0.25881966097114134,False,False
271,495,198.24460204565153,71.83838,0.2575320009663098,False,False
272,1000,85.60786547906264,73.06737,0.256250747230159,False,False
273,962,217.68110169176802,74.254715,0.2549758678907055,True,True
274,1000,115.01978395658898,74.51567,0.2537073312345328,False,False
275,1000,177.69304028101914,77.79872,0.2524451057060028,True,True
276,106,-40.38460926083438,76.10808,0.2511891599064705,False,False
277,1000,166.51784993026703,80.69653,0.24993946259350303,True,True
278,918,221.5526178921006,78.007126,0.24869598268010254,False,False
279,120,52.29386332752196,77.88179,0.2474586892339329,True,False
280,337,-26.29727586535425,78.1627,0.24622755147655018,False,False
281,110,10.356776792904881,80.790695,0.24500253878263703,False,False
282,1000,134.29179726883353,78.95841,0.24378362067924086,True,True
283,380,-77.2288365442036,80.04733,0.2425707668450158,False,False
284,1000,124.56251034260521,79.43013,0.24136394710946849,True,True
285,1000,77.79418766710056,79.741905,0.24016313145220747,False,False
286,359,252.5200919897416,80.30091,0.23896829000219652,True,True
287,1000,100.00744200430486,83.59239,0.23777939303701148,True,True
288,1000,59.739772907778836,81.157005,0.236596410982101,False,False
289,1000,144.77091445235692,86.57835,0.23541931441005076,True,True
290,1000,165.83157441299062,84.389465,0.23424807403985154,True,True
291,1000,151.19762750653868,86.225075,0.2330826607361707,True,True
292,94,32.132475765079306,84.032394,0.23192304550862758,True,True
293,1000,102.82162258906814,85.52667,0.23076919951107225,False,False
294,1000,116.44856140426482,87.968544,0.22962109404086795,True,True
295,1000,123.09628392456608,85.34416,0.2284787005381771,True,True
296,1000,88.700096671843,87.880226,0.22734199058525087,False,False
297,980,256.43547629712396,86.24807,0.22621093590572228,True,True
298,596,257.3701141525861,88.80794,0.2250855083639028,True,True
299,1000,135.2910009560998,87.20651,0.2239656799640824,True,True
300,1000,69.21414485007661,88.63429,0.22285142284983325,False,False
301,591,248.47592432128857,88.7402,0.2217427093033167,True,True
302,1000,114.19979261937951,88.21048,0.22063951174459373,True,True
303,1000,101.76592846958667,89.42964,0.21954180273093907,True,True
304,1000,77.58435111038665,91.199585,0.2184495549561583,False,False
305,121,1.3753948084698209,91.24906,0.2173627412499088,False,False
306,1000,138.0530249847406,92.857315,0.2162813345770237,True,True
307,630,-114.05685000181381,93.8152,0.21520530803683952,False,False
308,1000,95.43323424729483,93.4745,0.2141346348625269,True,True
309,609,270.7395194941598,96.80449,0.2130692884204248,True,True
310,1000,113.20146740150098,98.60411,0.21200924220937795,False,False
311,598,285.3957102199979,96.59877,0.21095446986007757,True,True
312,210,15.984122282772844,96.23079,0.20990494513440555,False,False
313,409,259.73985778478044,98.31726,0.20886064192478165,True,True
314,683,-322.7691741957302,98.46936,0.2078215342535141,False,False
315,865,238.8517719887767,98.331764,0.20678759627215335,True,True
316,952,281.8663794267004,97.28013,0.2057588022608491,True,True
317,466,266.9424843910672,96.91579,0.20473512662771057,True,True
318,1000,39.449626625982496,97.50181,0.20371654390816973,False,False
319,1000,31.13102872575853,99.58235,0.202703028764348,False,False
320,223,19.057509225387776,97.97622,0.2016945559844259,False,False
321,1000,73.74727593755505,100.24347,0.20069110048201586,False,False
322,376,255.59488555715504,98.97327,0.19969263729553818,True,True
323,1000,149.0499277289171,97.186554,0.19869914158760021,True,True
324,477,261.0311758821301,96.28429,0.19771058864437835,True,True
325,459,272.53553576658175,97.99684,0.19672695387500336,True,True
326,1000,-63.70943661155145,96.90436,0.19574821281094865,False,False
327,557,248.81529101007362,97.69765,0.19477434110542155,True,True
328,103,42.280285141448786,96.54039,0.1938053145327578,False,False
329,361,258.86474601921384,94.68815,0.19284110898781873,True,True
330,157,19.02201294382259,97.82545,0.1918817004853918,False,False
331,626,-348.09500562552853,98.09906,0.19092706515959385,False,False
332,1000,121.77301891055814,99.599205,0.18997717926327748,True,True
333,125,-21.400435279092548,96.7017,0.1890320191674403,False,False
334,315,247.83727050825013,99.2036,0.18809156136063715,True,True
335,505,189.466454184314,94.74274,0.1871557824483952,False,False
336,1000,159.13203113466358,96.965614,0.18622465915263206,True,True
337,967,173.64780288544802,95.66159,0.1852981683110767,False,False
338,493,244.02419400407575,99.132614,0.18437628687669325,True,True
339,233,272.29262621738116,100.11615,0.18345899191710774,True,True
340,255,300.5421344249256,102.166,0.18254626061403756,True,True
341,557,-213.372281911227,96.14971,0.18163807026272397,False,False
342,649,267.8220213737301,97.58508,0.18073439827136714,True,True
343,138,-18.63605003628159,99.98865,0.17983522216056433,False,False
344,182,23.61177271637152,98.96947,0.1789405195627506,False,False
345,792,246.5601168514764,98.53434,0.17805026822164238,True,True
346,707,262.3089962396442,93.79835,0.177164445991684,True,True
347,1000,173.24198677883635,94.40446,0.17628303083749652,True,True
348,657,-134.44027626507943,92.97749,0.17540600083332988,False,False
349,258,275.89556765645193,94.651405,0.17453333416251732,True,True
350,526,232.6708100884399,92.498184,0.17366500911693267,True,True
351,997,221.05551227082452,91.90336,0.17280100409645044,True,True
352,942,240.08383091913052,89.49279,0.17194129760840843,True,True
353,969,236.24500648767673,88.90977,0.1710858682670731,True,True
354,319,258.9781611051801,88.889755,0.17023469479310757,True,True
355,1000,6.403658055709263,89.76496,0.16938775601304237,False,False
356,514,-23.890746963865382,89.10255,0.16854503085874864,False,False
357,1000,122.18762725681663,87.423584,0.1677064983669141,True,True
358,332,255.55295329626074,87.80581,0.1668721376785215,True,True
359,494,215.61311872924034,89.19414,0.16604192803832987,False,False
360,1000,60.098138760062305,90.38534,0.1652158487943581,False,False
361,402,239.0876158527578,85.810165,0.16439387939737127,True,True
362,305,243.74298526529867,83.67653,0.16357599940036943,True,True
363,104,-4.756185859449886,86.059654,0.16276218845807905,False,False
364,599,250.34933061930792,85.84326,0.16195242632644682,True,True
365,603,242.85519286450074,84.91634,0.16114669286213615,True,True
366,1000,122.09171010109941,88.87044,0.16034496802202602,False,False
367,975,286.0442519882902,87.199326,0.15954723186271247,True,True
368,192,27.120554929123244,87.09342,0.15875346454001243,False,False
369,596,274.49443126361365,84.31461,0.1579636463084701,True,True
370,1000,154.36885935602254,82.66913,0.1571777575208658,True,True
371,370,230.81517990504113,80.481514,0.1563957786277272,True,True
372,694,209.98687856421844,82.994095,0.155617690176843,False,False
373,328,239.06701395642153,82.18085,0.1548434728127791,True,True
374,345,244.43418392122086,79.60358,0.15407310727639714,True,True
375,471,258.3990515880828,81.09373,0.15330657440437528,True,True
376,314,263.0717430277566,80.18087,0.15254385512873164,True,True
377,495,264.2638218580805,78.57873,0.15178493047634992,True,True
378,400,267.0719895737727,77.34395,0.15102978156850738,True,True
379,371,261.09597955873727,76.152756,0.15027838962040538,True,True
380,331,254.38143075618697,74.71072,0.14953073594070188,True,True
381,643,230.61940575106266,74.56135,0.14878680193104665,True,True
382,1000,129.60349299960382,79.42586,0.14804656908561858,True,True
383,484,250.2469062964855,77.28113,0.1473100189906653,True,True
384,169,-43.833273106630045,78.284515,0.14657713332404507,False,False
385,769,239.32540166653314,74.76432,0.14584789385477123,True,True
386,949,215.0380855697992,78.74963,0.14512228244255845,True,True
387,912,239.6379221426841,78.99834,0.1444002810373716,True,True
388,523,240.0313868945454,79.0139,0.14368187167897672,False,False
389,189,257.3068536150557,76.91853,0.14296703649649428,True,True
390,338,256.9309810324663,79.404335,0.1422557577079545,True,True
391,471,265.0528513014177,80.35658,0.14154801761985525,True,True
392,308,278.26900097288876,82.08893,0.14084379862672167,True,True
393,628,205.893974659733,81.25517,0.14014308321066835,True,True
394,430,246.71340471038764,83.837135,0.13944585394096354,False,False
395,338,272.572374355456,82.666695,0.13875209347359557,True,True
396,599,272.927980355192,80.763695,0.1380617845508414,True,True
397,429,253.4747047471601,80.84381,0.1373749100008372,True,True
398,650,171.99807394434322,85.09862,0.13669145273715147,False,False
399,1000,0.6459626511438081,82.434105,0.1360113957583597,False,False
400,386,215.71943586886385,82.13181,0.1353347221476216,False,False
401,413,257.4488567554811,86.73156,0.13466141507226032,True,True
402,1000,119.1718952318846,88.62305,0.13399145778334362,False,False
403,756,203.5251224308365,85.653885,0.13332483361526729,False,False
404,245,259.3782591193036,87.73693,0.1326615259853406,True,True
405,497,299.5861673459823,89.40462,0.13200151839337373,True,True
406,522,236.8264721115302,91.538315,0.13134479442126742,True,True
407,1000,76.11726378189695,91.59905,0.1306913377326044,False,False
408,551,239.94508332285332,92.63048,0.13004113207224322,True,True
409,251,256.0763578886192,92.60905,0.12939416126591366,True,True
410,250,252.85859875654054,92.126114,0.1287504092198146,True,True
411,658,268.1224899131475,93.26401,0.12810985992021354,True,True
412,747,293.7302917677039,92.314224,0.1274724974330483,True,True
413,1000,88.48536666208942,88.3326,0.12683830590353068,False,False
414,654,261.16752338575407,89.14976,0.12620726955575193,True,True
415,595,267.892830667835,87.10252,0.1255793726922905,True,True
416,344,238.37235852899812,88.56384,0.1249545996938214,True,True
417,808,237.8842234980215,91.448715,0.12433293501872777,False,False
418,997,246.54101392238695,89.81065,0.12371436320271421,True,True
419,347,277.1803401281809,93.4845,0.12309886885842211,True,True
420,319,221.27160297911058,92.1264,0.12248643667504688,False,False
421,265,270.8667491294453,90.175156,0.12187705141795711,True,True
422,423,253.63607716516324,88.65603,0.12127069792831555,True,True
423,822,192.77635479618337,92.52494,0.12066736112270204,False,False
424,1000,-58.735363944478294,89.03716,0.12006702599273837,False,False
425,409,270.47104555284204,92.66724,0.11946967760471482,True,True
426,568,248.0140475518618,95.255356,0.11887530109921873,False,False
427,901,258.4988265200145,92.53682,0.11828388169076492,True,True
428,1000,-85.84330914622356,90.90663,0.1176954046674278,False,False
429,584,263.1124227209217,95.998634,0.11710985539047543,True,True
430,789,212.72629390748767,96.925674,0.11652721929400542,True,True
431,333,254.43324157747318,97.25578,0.11594748188458252,True,True
432,666,272.6444084329589,94.433426,0.11537062874087814,True,True
433,358,256.32926483528234,92.3631,0.11479664551331159,True,True
434,355,264.01520962178,95.50591,0.11422551792369313,True,True
435,576,285.51466441429625,97.69373,0.1136572317648688,True,True
436,486,221.6205709693374,97.68203,0.11309177290036698,True,True
437,817,195.43608400949103,100.7183,0.11252912726404676,True,True
438,282,279.1544962327308,98.13315,0.11196928085974804,True,True
439,595,249.0512103958792,98.661026,0.11141221976094334,True,True
440,342,229.9072898713782,98.31031,0.1108579301103914,True,True
441,685,179.07857577180306,98.7145,0.11030639811979245,False,False
442,871,205.34229494072048,98.68142,0.10975761006944523,True,True
443,242,281.8621873874756,100.03639,0.10921155230790572,True,True
444,609,221.48487780689533,102.586716,0.1086682112516475,True,True
445,482,203.79660661484246,103.01231,0.10812757338472388,False,False
446,390,236.9561145089122,104.300476,0.10758962525843173,False,False
447,537,235.99020957657908,100.639015,0.10705435349097686,False,False
448,531,232.54800974548675,99.55849,0.10652174476714117,True,True
